season,zone,pct,for_p96,for_pSzn,against_p96,against_pSzn,net_p96,net_pSzn,trans_net_p96,trans_net_pSzn
2021,1,0.34,0.008203095449754196,0.28771599999999997,0.008147981219120491,0.28637999999999997,-0.0016864808564342592,-0.05921600000000005,0.009354889923158962,0.41486
2021,1,0.35000000000000003,0.008358800943847418,0.29342,0.008339421663168286,0.29288000000000003,-0.001589711407817657,-0.055790000000000055,0.009663962181130569,0.42144
2021,1,0.36000000000000004,0.008368336216841809,0.293732,0.008408675626088706,0.295428,-0.0014258996255790033,-0.050043999999999964,0.00996259963999346,0.43064400000000014
2021,1,0.37,0.008377871489836201,0.29404399999999997,0.008477929589009125,0.297976,-0.0012620878433403542,-0.04429800000000003,0.010261237098856344,0.4398479999999999
2021,1,0.38,0.008387406762830592,0.294356,0.008547183551929547,0.300524,-0.0010982760611017016,-0.038551999999999975,0.010559874557719234,0.449052
2021,1,0.39,0.00839315340249859,0.294682,0.008604764575562971,0.30265200000000003,-0.0009299961441890678,-0.03265199999999997,0.01182886343582755,0.45464399999999994
2021,1,0.4,0.008395652642172543,0.29502,0.008652340222664683,0.30442,-0.0007578863975558779,-0.02661999999999998,0.013929582101860509,0.45714
2021,1,0.41000000000000003,0.008398151881846493,0.295358,0.008699915869766397,0.306188,-0.0005857766509226878,-0.020587999999999988,0.016030300767893472,0.45963599999999993
2021,1,0.42000000000000004,0.008400651121520443,0.29569599999999996,0.00874749151686811,0.307956,-0.0004136669042894967,-0.014555999999999951,0.01813101943392644,0.46213200000000004
2021,1,0.43,0.008445801076613867,0.297168,0.008769202518208665,0.308716,-0.00017617105558992576,-0.006184000000000002,0.018829876471013966,0.47343
2021,1,0.44,0.00850990690522706,0.29914399999999997,0.00877941812143315,0.309028,9.038528291692731e-05,0.0032279999999999844,0.018905683895236863,0.48863999999999996
2021,1,0.45,0.008574012733840251,0.30112,0.008789633724657634,0.30934,0.0003569416214237822,0.012640000000000037,0.018981491319459767,0.50385
2021,1,0.46,0.008638118562453442,0.303096,0.008799849327882121,0.30965200000000004,0.0006234979599306354,0.022052000000000026,0.019057298743682664,0.5190600000000001
2021,1,0.47000000000000003,0.008684289931032738,0.304896,0.008928225262081578,0.31399,0.0007144160296455658,0.02521599999999998,0.019290930053497038,0.5248759999999999
2021,1,0.48000000000000004,0.008727200488696778,0.30666400000000005,0.009078084892821943,0.31906,0.0007733998686710577,0.02724400000000001,0.01955325661523714,0.5289839999999999
2021,1,0.49,0.00877011104636082,0.30843200000000004,0.009227944523562306,0.32413000000000003,0.0008323837076965485,0.029271999999999996,0.019815583176977236,0.5330919999999999
2021,1,0.5,0.00881302160402486,0.31020000000000003,0.00937780415430267,0.3292,0.0008913675467220397,0.031299999999999994,0.020077909738717335,0.5371999999999999
2021,1,0.51,0.00891471578525784,0.31358,0.009495926118960094,0.332814,0.0009068433013002877,0.03184599999999998,0.020169710196855636,0.5631219999999999
2021,1,0.52,0.009016409966490817,0.31696,0.00961404808361752,0.33642799999999995,0.0009223190558785357,0.03239199999999996,0.020261510654993937,0.5890439999999999
2021,1,0.53,0.009118104147723797,0.32034,0.009732170048274945,0.34004199999999996,0.0009377948104567838,0.032937999999999946,0.02035331111313224,0.6149660000000001
2021,1,0.54,0.009205055513833486,0.323224,0.009832892307854486,0.343308,0.0009801051261947348,0.03443599999999996,0.020459320062338297,0.637668
2021,1,0.55,0.009210921396765086,0.32338,0.009837916189505679,0.34465999999999997,0.0011700055283110477,0.04116999999999997,0.02064347571241701,0.64266
2021,1,0.56,0.009216787279696685,0.32353600000000005,0.00984294007115687,0.346012,0.0013599059304273621,0.04790400000000003,0.02082763136249572,0.647652
2021,1,0.5700000000000001,0.009222653162628285,0.32369200000000004,0.009847963952808063,0.347364,0.0015498063325436748,0.054638000000000034,0.02101178701257443,0.652644
2021,1,0.5800000000000001,0.009230855626890671,0.32398400000000005,0.00986181740901145,0.348332,0.001686951525632553,0.05945199999999999,0.021247084842782576,0.6642680000000001
2021,1,0.59,0.009244315399147322,0.32458200000000004,0.009895537407957272,0.34843599999999997,0.0017053974984097063,0.059945999999999985,0.021597452578281932,0.6908139999999999
2021,1,0.6,0.009257775171403974,0.32518,0.009929257406903095,0.34853999999999996,0.00172384347118686,0.06043999999999998,0.021947820313781286,0.7173599999999999
2021,1,0.61,0.009271234943660627,0.325778,0.00996297740584892,0.34864399999999995,0.0017422894439640133,0.060933999999999974,0.022298188049280646,0.7439059999999998
2021,1,0.62,0.00933034905880955,0.32802000000000003,0.009988741040656026,0.34915599999999997,0.0017918151815413243,0.06269999999999998,0.022707961981939685,0.76545980278
2021,1,0.63,0.009442726573999454,0.33218000000000003,0.010005222250634629,0.350144,0.0018776006447188177,0.06594999999999995,0.023187043144618343,0.7811893754699999
2021,1,0.64,0.009555104089189359,0.33634000000000003,0.01002170346061323,0.351132,0.001963386107896312,0.06919999999999996,0.023666124307297004,0.7969189481600001
2021,1,0.65,0.009667481604379266,0.3405,0.010038184670591832,0.35212000000000004,0.0020491715710738065,0.07244999999999996,0.024145205469975662,0.8126485208500001
2021,1,0.66,0.00980114734252692,0.345252,0.010145682745847606,0.35622800000000004,0.0020903019930889797,0.07385999999999994,0.024335409856327574,0.82071461946
2021,1,0.67,0.009948118220023165,0.3503740000000001,0.010310066361901613,0.3622860000000001,0.002103523014377704,0.07411999999999994,0.024345066257475272,0.82399104677
2021,1,0.68,0.01009508909751941,0.35549600000000003,0.010474449977955616,0.36834400000000006,0.0021167440356664275,0.07437999999999993,0.02435472265862297,0.8272674740799999
2021,1,0.6900000000000001,0.010242059975015656,0.36061799999999994,0.01063883359400962,0.374402,0.0021299650569551517,0.07463999999999993,0.024364379059770666,0.8305439013899999
2021,1,0.7000000000000001,0.010462676799685912,0.36827999999999994,0.01072390572291282,0.3773000000000001,0.002232479200205248,0.07825999999999993,0.024768443238058088,0.8321991928799999
2021,1,0.7100000000000001,0.010705387408508377,0.37670400000000015,0.010785184405670781,0.3792500000000001,0.002361781280043759,0.08288800000000003,0.02529082974948744,0.8333681436239999
2021,1,0.72,0.010948098017330828,0.3851279999999999,0.010846463088428739,0.3812000000000001,0.0024910833598822645,0.08751599999999993,0.02581321626091677,0.8345370943679999
2021,1,0.73,0.011190808626153287,0.393552,0.0109077417711867,0.38315000000000005,0.002620385439720774,0.09214399999999998,0.026335602772346114,0.835706045112
2021,1,0.74,0.011346499023924036,0.39904799999999996,0.011040174104127987,0.3875,0.003052231117563398,0.10725999999999988,0.0266138805384456,0.8595569329439998
2021,1,0.75,0.011494937737440479,0.4043,0.011178535907917885,0.39205,0.003509288761906371,0.12325,0.026871815909100934,0.8852979822
2021,1,0.76,0.011643376450956922,0.409552,0.011316897711707784,0.39660000000000006,0.003966346406249344,0.1392400000000001,0.027129751279756267,0.9110390314560002
2021,1,0.77,0.01178205576977186,0.41444600000000004,0.011447163644219454,0.400976,0.0043997244825946255,0.15440800000000002,0.027429664610856032,0.936976
2021,1,0.78,0.011803622352168794,0.41504399999999997,0.0114802791213924,0.403264,0.004548947742967675,0.15971200000000002,0.028233313467288978,0.9652640000000001
2021,1,0.79,0.01182518893456573,0.41564199999999996,0.011513394598565346,0.405552,0.004698171003340721,0.165016,0.029036962323721913,0.993552
2021,1,0.8,0.011846755516962662,0.41623999999999994,0.011546510075738292,0.40784000000000004,0.00484739426371377,0.17032000000000003,0.029840611180154863,1.02184
2021,1,0.81,0.01186602412737358,0.41674199999999995,0.011593731016847972,0.410146,0.005021938380848856,0.17653000000000008,0.0308223600306056,1.0539200000000004
2021,1,0.8200000000000001,0.011877632831164435,0.41692399999999996,0.011687970171080097,0.412512,0.005280885353857394,0.18575999999999998,0.03239777552778226,1.09864
2021,1,0.8300000000000001,0.01188924153495529,0.417106,0.01178220932531222,0.41487799999999997,0.00553983232686593,0.19498999999999994,0.03397319102495892,1.1433599999999997
2021,1,0.8400000000000001,0.011900850238746145,0.417288,0.011876448479544346,0.417244,0.005798779299874475,0.2042200000000001,0.03554860652213562,1.1880800000000007
2021,1,0.85,0.012046991290958702,0.42265999999999987,0.012079015428857389,0.42379999999999984,0.005963838933010409,0.21016999999999997,0.036700027759572346,1.2210699999999999
2021,1,0.86,0.012408384100645984,0.43633599999999995,0.012454906850299907,0.4370599999999999,0.005978678822350186,0.21087199999999995,0.037173058181425224,1.2352919999999998
2021,1,0.87,0.012769776910333267,0.450012,0.012830798271742425,0.45032,0.005993518711689963,0.21157399999999996,0.0376460886032781,1.249514
2021,1,0.88,0.013131169720020546,0.46368799999999993,0.01320668969318494,0.4635799999999999,0.00600835860102974,0.21227599999999996,0.03811911902513098,1.2637359999999997
2021,1,0.89,0.013337119635853148,0.47077,0.013421267596034969,0.471282,0.006027007963340308,0.21276799999999996,0.03836399775725337,1.2841179999999999
2021,1,0.9,0.013409832785524593,0.47219999999999995,0.013497576768662862,0.47422,0.00604892258819727,0.21307999999999996,0.03841331789817819,1.30978
2021,1,0.91,0.01348254593519604,0.47363,0.013573885941290751,0.47715799999999997,0.006070837213054233,0.21339199999999997,0.03846263803910301,1.3354419999999998
2021,1,0.92,0.013555259084867486,0.47506,0.013650195113918644,0.4800960000000001,0.006092751837911196,0.21370399999999998,0.03851195818002784,1.3611039999999999
2021,1,0.93,0.013591405446532394,0.47690399999999994,0.013691651479899036,0.48227800000000004,0.006403924197051091,0.22468999999999997,0.03875586521692685,1.3756059999999997
2021,1,0.9400000000000001,0.013611299902416614,0.4789319999999999,0.01371761770959165,0.484124,0.006843655549205619,0.24041999999999986,0.03908625531870327,1.3851479999999996
2021,1,0.9500000000000001,0.013631194358300836,0.48095999999999994,0.013743583939284265,0.48597,0.007283386901360154,0.25614999999999993,0.0394166454204797,1.3946899999999998
2021,1,0.9600000000000001,0.013651088814185058,0.48298800000000003,0.01376955016897688,0.487816,0.0077231182535146955,0.27188000000000023,0.03974703552225614,1.4042320000000001
2021,1,0.97,0.015380041227887671,0.5434039999999997,0.015590270616824354,0.5512179999999997,0.008870292007104789,0.3122499999999998,0.040031456413064076,1.413532
2021,1,0.98,0.017419731452102745,0.614436,0.017737310013427283,0.625812,0.01014609165186501,0.35710000000000003,0.04030751926551412,1.422788
2021,1,0.99,0.019459421676317788,0.6854679999999995,0.01988434941003018,0.7004059999999994,0.011421891296625212,0.4019499999999997,0.04058358211796416,1.4320439999999999
2021,1,1.0,0.021499111900532858,0.7565,0.022031388806633107,0.7749999999999999,0.012697690941385432,0.4467999999999999,0.0408596449704142,1.4412999999999998
2022,1,0.01,0.0037382843391422877,0.104617,0.0018344002003395136,0.051425,-0.005358403618637946,-0.149522,-0.03173551626338725,-0.3380639999999999
2022,1,0.02,0.003811438566760413,0.106534,0.0027670039934933983,0.07775,-0.005343244877305766,-0.149144,-0.02853594548615554,-0.33352799999999994
2022,1,0.03,0.003884592794378537,0.10845099999999999,0.0036996077866472826,0.104075,-0.005328086135973586,-0.14876599999999998,-0.02533637470892383,-0.32899199999999995
2022,1,0.04,0.00397739451998268,0.11055199999999998,0.004367440365289212,0.12268799999999999,-0.005314514874159783,-0.147948,-0.021946210140741086,-0.318584
2022,1,0.05,0.004116859053303615,0.11309,0.004406441309465248,0.12298499999999998,-0.005304713876202127,-0.146085,-0.018103385319049644,-0.29423
2022,1,0.060000000000000005,0.004256323586624549,0.11562799999999998,0.004445442253641285,0.123282,-0.005294912878244471,-0.144222,-0.014260560497358195,-0.269876
2022,1,0.06999999999999999,0.004395788119945484,0.11816599999999998,0.004484443197817321,0.123579,-0.005285111880286815,-0.142359,-0.010417735675666756,-0.24552200000000002
2022,1,0.08,0.004598870815633786,0.12353599999999999,0.004508038473275652,0.124036,-0.00525948851615856,-0.14096,-0.007409997245577615,-0.234784
2022,1,0.09,0.0048456909979496515,0.130853,0.00452104235149056,0.12460299999999999,-0.0052229872752880165,-0.13987999999999998,-0.004976380709715065,-0.23340699999999998
2022,1,0.09999999999999999,0.005092511180265519,0.13817000000000002,0.004534046229705469,0.12517,-0.005186486034417472,-0.13879999999999998,-0.002542764173852508,-0.23203
2022,1,0.11,0.005339331362581386,0.145487,0.004547050107920378,0.125737,-0.0051499847935469285,-0.13771999999999995,-0.00010914763798995408,-0.23065299999999997
2022,1,0.12,0.00539702461896272,0.14800400000000002,0.004555987695196868,0.12606399999999998,-0.004903271830374535,-0.13351999999999997,0.00022999360599713187,-0.19231600000000001
2022,1,0.13,0.005431077009602237,0.14992100000000003,0.004564416996106057,0.126361,-0.004630282401914408,-0.12892999999999996,0.0003073254384997865,-0.1493589999999999
2022,1,0.14,0.0054651294002417555,0.15183800000000003,0.004572846297015246,0.126658,-0.004357292973454283,-0.12433999999999996,0.0003846572710024411,-0.10640199999999993
2022,1,0.15000000000000002,0.005512181194669873,0.15362,0.00458146637113147,0.12693,-0.004108872650026553,-0.11963499999999996,0.0005964574908968495,-0.06817499999999992
2022,1,0.16,0.005616430365767831,0.154808,0.004590925847358655,0.12709199999999998,-0.0039685563887413705,-0.114424,0.0013999186153149626,-0.05075999999999996
2022,1,0.17,0.005720679536865789,0.15599600000000002,0.004600385323585839,0.12725399999999998,-0.003828240127456187,-0.10921299999999999,0.0022033797397330787,-0.03334499999999993
2022,1,0.18000000000000002,0.0058249287079637484,0.15718400000000005,0.004609844799813023,0.12741599999999997,-0.0036879238661710043,-0.10400199999999998,0.003006840864151195,-0.01592999999999991
2022,1,0.19,0.005883967331982917,0.15796900000000003,0.004668347334467588,0.12920299999999998,-0.003516890606298032,-0.09849200000000002,0.003713739804942404,0.009649000000000005
2022,1,0.2,0.005894317674532623,0.15832000000000002,0.0047796654705054824,0.13274,-0.0033127775017920543,-0.09266,0.0043166487018277255,0.04402000000000008
2022,1,0.21000000000000002,0.005904668017082328,0.158671,0.004890983606543379,0.136277,-0.003108664397286076,-0.08682799999999999,0.004919557598713048,0.07839100000000027
2022,1,0.22,0.005915018359632033,0.159022,0.005002301742581274,0.139814,-0.0029045512927801,-0.08099600000000001,0.005522466495598365,0.11276200000000011
2022,1,0.23,0.005922184154919385,0.15947799999999998,0.005111396821998461,0.142805,-0.002674513304601209,-0.07409300000000002,0.006038942188214448,0.12814900000000007
2022,1,0.24000000000000002,0.005928440079560351,0.159964,0.00521985674238116,0.14564,-0.0024370682068014845,-0.06688399999999999,0.0065307226796107514,0.13811200000000012
2022,1,0.25,0.005934696004201316,0.16044999999999998,0.005328316662763858,0.14847499999999997,-0.002199623109001762,-0.05967500000000003,0.007022503171007051,0.14807500000000007
2022,1,0.26,0.0059416974044953315,0.16099199999999997,0.00543794857815005,0.151382,-0.0019697628795643522,-0.05271000000000003,0.0075093269397269406,0.1581680000000001
2022,1,0.27,0.005958017250452484,0.162234,0.0055622304310799136,0.15518900000000002,-0.0018347135046558648,-0.048795000000000005,0.007934191674991677,0.1698860000000001
2022,1,0.28,0.005974337096409635,0.163476,0.005686512284009775,0.15899600000000003,-0.0016996641297473778,-0.04487999999999999,0.008359056410256412,0.18160400000000004
2022,1,0.29000000000000004,0.0059906569423667875,0.164718,0.005810794136939638,0.16280300000000003,-0.0015646147548388904,-0.040964999999999974,0.008783921145521147,0.19332200000000002
2022,1,0.3,0.006007276310558937,0.16566999999999998,0.005943378460658198,0.1659,-0.0014668051841860339,-0.03828999999999998,0.009073398878258,0.20984999999999998
2022,1,0.31,0.006024404866550584,0.166129,0.006090076984717548,0.16779,-0.0014323032807677485,-0.037722999999999986,0.009132718706697459,0.2345549999999999
2022,1,0.32,0.00604153342254223,0.166588,0.006236775508776899,0.16968000000000003,-0.0013978013773494626,-0.03715599999999999,0.009192038535136917,0.25926000000000005
2022,1,0.33,0.006058661978533876,0.167047,0.006383474032836248,0.17157,-0.0013632994739311774,-0.03658899999999999,0.009251358363576377,0.2839650000000001
2022,1,0.34,0.006229982232492583,0.17150200000000004,0.0064552342412451365,0.17281200000000002,-0.0013272346302374337,-0.03573399999999999,0.00955364861496381,0.293964
2022,1,0.35000000000000003,0.006478398335434815,0.17795499999999997,0.006489525291828793,0.17373,-0.0012903883164059613,-0.034735,0.009977424077825226,0.29661000000000004
