team_id,minutes,zone,season_name,data.action_type,data.num_actions_for,data.goals_added_for,data.num_actions_against,data.goals_added_against
zeQZkL1MKw,3350,26,2021,Passing,345,-0.9491,389,-0.4506
zeQZkL1MKw,3350,26,2021,Receiving,177,0.5064,238,0.3951
zeQZkL1MKw,3350,26,2021,Shooting,1,0.0,0,0.0
0KPqjA456v,3395,27,2021,Dribbling,59,-0.6987,64,-0.4472
0KPqjA456v,3395,27,2021,Fouling,1,0.216,0,0.0
0KPqjA456v,3395,27,2021,Interrupting,1,0.0131,14,0.5482
0KPqjA456v,3395,27,2021,Passing,116,-1.1819,135,-1.7027
0KPqjA456v,3395,27,2021,Receiving,108,1.0806,124,1.3419
0KPqjA456v,3395,27,2021,Shooting,33,0.8852,40,1.0196
19vQ2095K6,3362,27,2021,Dribbling,57,-0.731,74,-0.7102
19vQ2095K6,3362,27,2021,Fouling,2,0.5,1,0.25
19vQ2095K6,3362,27,2021,Interrupting,9,0.1546,5,0.1089
19vQ2095K6,3362,27,2021,Passing,139,-2.4044,152,-2.2875
19vQ2095K6,3362,27,2021,Receiving,132,1.2876,139,1.2795
19vQ2095K6,3362,27,2021,Shooting,51,1.2081,47,1.305
9z5k7Yg5A3,3393,27,2021,Dribbling,66,-0.4152,74,-0.53
9z5k7Yg5A3,3393,27,2021,Fouling,0,0.0,3,0.75
9z5k7Yg5A3,3393,27,2021,Interrupting,3,0.0094,2,-0.0041
9z5k7Yg5A3,3393,27,2021,Passing,158,-2.1052,131,-2.4951
9z5k7Yg5A3,3393,27,2021,Receiving,169,1.568,139,1.3657
9z5k7Yg5A3,3393,27,2021,Shooting,39,0.9086,37,0.9295
a2lqR4JMr0,3378,27,2021,Dribbling,50,-1.0364,63,-0.0828
a2lqR4JMr0,3378,27,2021,Fouling,1,0.25,2,0.5
a2lqR4JMr0,3378,27,2021,Interrupting,3,0.0418,2,0.0481
a2lqR4JMr0,3378,27,2021,Passing,106,-1.5287,150,-0.9126
a2lqR4JMr0,3378,27,2021,Receiving,95,1.1765,120,1.2866
a2lqR4JMr0,3378,27,2021,Shooting,36,0.9266,48,1.1655
a2lqRX2Mr0,3402,27,2021,Dribbling,69,-0.5947,33,-0.7435
a2lqRX2Mr0,3402,27,2021,Fouling,0,0.0,1,0.25
a2lqRX2Mr0,3402,27,2021,Interrupting,4,0.0945,0,0.0
a2lqRX2Mr0,3402,27,2021,Passing,124,-2.5201,85,-1.1241
a2lqRX2Mr0,3402,27,2021,Receiving,133,1.0017,85,1.2378
a2lqRX2Mr0,3402,27,2021,Shooting,40,0.8874,19,0.5809
APk5LGOMOW,3382,27,2021,Dribbling,56,-0.4796,43,-0.559
APk5LGOMOW,3382,27,2021,Fouling,1,0.25,0,0.0
APk5LGOMOW,3382,27,2021,Interrupting,3,0.0031,11,0.1713
APk5LGOMOW,3382,27,2021,Passing,132,-2.1659,88,-0.8242
APk5LGOMOW,3382,27,2021,Receiving,106,0.9368,80,0.7851
APk5LGOMOW,3382,27,2021,Shooting,41,1.0781,21,0.5045
EKXMeX3Q64,3377,27,2021,Dribbling,59,0.005,55,0.2668
EKXMeX3Q64,3377,27,2021,Fouling,3,0.75,1,0.25
EKXMeX3Q64,3377,27,2021,Interrupting,6,0.1112,2,0.068
EKXMeX3Q64,3377,27,2021,Passing,135,-0.568,103,-1.1528
EKXMeX3Q64,3377,27,2021,Receiving,129,1.5157,103,1.0178
EKXMeX3Q64,3377,27,2021,Shooting,43,1.084,43,0.9607
eVq3ya6MWO,3386,27,2021,Dribbling,75,-0.9586,47,-0.6949
eVq3ya6MWO,3386,27,2021,Fouling,1,0.2487,0,0.0
eVq3ya6MWO,3386,27,2021,Interrupting,4,0.1289,8,0.1453
eVq3ya6MWO,3386,27,2021,Passing,144,-1.3871,83,-2.0556
eVq3ya6MWO,3386,27,2021,Receiving,127,1.5634,71,0.5177
eVq3ya6MWO,3386,27,2021,Shooting,41,1.2461,30,0.7795
gpMOLwl5zy,3380,27,2021,Dribbling,50,-0.8803,69,-0.9273
gpMOLwl5zy,3380,27,2021,Fouling,0,0.0,2,0.4987
gpMOLwl5zy,3380,27,2021,Interrupting,4,0.0312,5,0.1441
gpMOLwl5zy,3380,27,2021,Passing,137,-1.9413,133,-1.8025
gpMOLwl5zy,3380,27,2021,Receiving,122,1.3647,112,1.4348
gpMOLwl5zy,3380,27,2021,Shooting,44,1.1611,53,1.5851
jYQJ19EqGR,3374,27,2021,Dribbling,34,-0.3438,51,-1.2393
jYQJ19EqGR,3374,27,2021,Fouling,3,0.75,1,0.25
jYQJ19EqGR,3374,27,2021,Interrupting,3,0.1453,6,0.0077
jYQJ19EqGR,3374,27,2021,Passing,131,-1.251,103,-1.2285
jYQJ19EqGR,3374,27,2021,Receiving,93,0.7717,101,1.503
jYQJ19EqGR,3374,27,2021,Shooting,29,0.769,39,1.1582
jYQJ8EW5GR,3379,27,2021,Dribbling,45,-0.9006,60,-0.2199
jYQJ8EW5GR,3379,27,2021,Fouling,0,0.0,1,0.25
jYQJ8EW5GR,3379,27,2021,Interrupting,5,0.2489,5,0.0575
jYQJ8EW5GR,3379,27,2021,Passing,132,-1.9554,116,-2.6361
jYQJ8EW5GR,3379,27,2021,Receiving,109,1.1984,104,1.2669
jYQJ8EW5GR,3379,27,2021,Shooting,30,0.8973,29,0.6624
kaDQ0wRqEv,3380,27,2021,Dribbling,70,-0.717,55,-0.098
kaDQ0wRqEv,3380,27,2021,Fouling,2,0.5,2,0.5
kaDQ0wRqEv,3380,27,2021,Interrupting,4,0.0696,4,0.179
kaDQ0wRqEv,3380,27,2021,Passing,144,-1.8766,123,-1.4423
kaDQ0wRqEv,3380,27,2021,Receiving,135,1.3501,107,0.8457
kaDQ0wRqEv,3380,27,2021,Shooting,49,1.2559,50,1.5027
KAqBN0Vqbg,3365,27,2021,Dribbling,43,-0.5987,66,-0.1981
KAqBN0Vqbg,3365,27,2021,Fouling,1,0.25,1,0.25
KAqBN0Vqbg,3365,27,2021,Interrupting,10,0.0816,8,0.2629
KAqBN0Vqbg,3365,27,2021,Passing,90,-1.2611,130,-2.1337
KAqBN0Vqbg,3365,27,2021,Receiving,81,0.8017,114,0.9015
KAqBN0Vqbg,3365,27,2021,Shooting,41,1.0043,45,1.2048
kRQabn8MKZ,3353,27,2021,Dribbling,69,-0.2696,44,-0.6985
kRQabn8MKZ,3353,27,2021,Fouling,1,0.25,0,0.0
kRQabn8MKZ,3353,27,2021,Interrupting,2,0.0026,2,0.0551
kRQabn8MKZ,3353,27,2021,Passing,139,-1.406,116,-1.9631
kRQabn8MKZ,3353,27,2021,Receiving,136,1.2318,113,1.3431
kRQabn8MKZ,3353,27,2021,Shooting,43,1.3084,39,0.9813
kRQand1MKZ,3369,27,2021,Dribbling,68,-0.4659,52,-0.488
kRQand1MKZ,3369,27,2021,Fouling,0,0.0,3,0.75
kRQand1MKZ,3369,27,2021,Interrupting,7,0.0592,4,0.0126
kRQand1MKZ,3369,27,2021,Passing,129,-1.1037,139,-0.4307
kRQand1MKZ,3369,27,2021,Receiving,139,1.4807,119,1.2578
kRQand1MKZ,3369,27,2021,Shooting,40,0.9525,47,1.2029
lgpMOvnQzy,3376,27,2021,Dribbling,42,-0.6214,53,-0.832
lgpMOvnQzy,3376,27,2021,Fouling,1,0.25,2,0.5
lgpMOvnQzy,3376,27,2021,Interrupting,8,0.0685,4,-0.0056
lgpMOvnQzy,3376,27,2021,Passing,76,-0.7716,128,-2.2256
lgpMOvnQzy,3376,27,2021,Receiving,80,0.6012,120,1.1985
lgpMOvnQzy,3376,27,2021,Shooting,38,1.1479,39,1.1888
mKAqBBmqbg,3398,27,2021,Dribbling,46,-0.9608,61,-0.8676
mKAqBBmqbg,3398,27,2021,Fouling,1,0.25,0,0.0
mKAqBBmqbg,3398,27,2021,Interrupting,10,0.3149,7,0.1795
mKAqBBmqbg,3398,27,2021,Passing,90,-0.4235,106,-1.1007
mKAqBBmqbg,3398,27,2021,Receiving,78,0.8202,124,0.9765
mKAqBBmqbg,3398,27,2021,Shooting,52,1.4401,40,0.9769
mvzqoLZQap,3372,27,2021,Dribbling,51,-0.7504,57,-0.6833
mvzqoLZQap,3372,27,2021,Fouling,1,0.25,0,0.0
mvzqoLZQap,3372,27,2021,Interrupting,4,-0.0056,2,0.0604
mvzqoLZQap,3372,27,2021,Passing,106,-2.0704,140,-2.5063
mvzqoLZQap,3372,27,2021,Receiving,108,1.3813,134,1.2932
mvzqoLZQap,3372,27,2021,Shooting,34,0.6986,46,1.0423
NWMWlBK5lz,3369,27,2021,Dribbling,51,-0.6503,52,-0.6698
NWMWlBK5lz,3369,27,2021,Fouling,1,0.25,1,0.25
NWMWlBK5lz,3369,27,2021,Interrupting,6,0.2006,5,0.0053
NWMWlBK5lz,3369,27,2021,Passing,82,-0.7938,160,-1.2875
NWMWlBK5lz,3369,27,2021,Receiving,82,0.8255,135,1.5512
NWMWlBK5lz,3369,27,2021,Shooting,39,0.944,52,1.3715
pzeQZ6xQKw,3370,27,2021,Dribbling,61,-0.4623,52,-0.9744
pzeQZ6xQKw,3370,27,2021,Fouling,1,0.25,0,0.0
pzeQZ6xQKw,3370,27,2021,Interrupting,5,0.1435,4,0.0144
pzeQZ6xQKw,3370,27,2021,Passing,114,-1.6126,93,-0.5032
pzeQZ6xQKw,3370,27,2021,Receiving,89,0.9604,98,0.9787
pzeQZ6xQKw,3370,27,2021,Shooting,54,1.4574,42,1.0304
Vj58weDM8n,3371,27,2021,Dribbling,71,-0.866,48,-0.5035
Vj58weDM8n,3371,27,2021,Fouling,3,0.75,2,0.5
Vj58weDM8n,3371,27,2021,Interrupting,4,0.0928,5,0.0041
Vj58weDM8n,3371,27,2021,Passing,148,-1.9969,98,-0.4508
Vj58weDM8n,3371,27,2021,Receiving,158,1.6607,107,0.9652
Vj58weDM8n,3371,27,2021,Shooting,42,1.1017,32,0.9861
vzqoOgNqap,3350,27,2021,Dribbling,51,-0.6377,52,-1.1818
vzqoOgNqap,3350,27,2021,Fouling,1,0.25,1,0.25
vzqoOgNqap,3350,27,2021,Interrupting,0,0.0,6,0.0252
vzqoOgNqap,3350,27,2021,Passing,113,-2.0392,93,-1.6566
vzqoOgNqap,3350,27,2021,Receiving,109,1.2375,89,1.0015
vzqoOgNqap,3350,27,2021,Shooting,39,1.1324,36,0.91
WBLMvYAQxe,3398,27,2021,Dribbling,47,-0.405,70,-0.5489
WBLMvYAQxe,3398,27,2021,Fouling,2,0.5,2,0.466
WBLMvYAQxe,3398,27,2021,Interrupting,4,0.0671,3,0.0859
WBLMvYAQxe,3398,27,2021,Passing,104,-0.8826,173,-1.358
WBLMvYAQxe,3398,27,2021,Receiving,99,1.3178,166,1.7757
WBLMvYAQxe,3398,27,2021,Shooting,31,0.7755,45,1.2521
X0Oq66zq6D,3368,27,2021,Dribbling,57,-0.216,59,-0.493
X0Oq66zq6D,3368,27,2021,Fouling,0,0.0,1,0.25
X0Oq66zq6D,3368,27,2021,Interrupting,6,0.163,6,0.158
X0Oq66zq6D,3368,27,2021,Passing,118,-1.051,154,-1.5524
X0Oq66zq6D,3368,27,2021,Receiving,114,1.3617,154,1.4543
X0Oq66zq6D,3368,27,2021,Shooting,35,0.9756,47,1.3744
YgOMngl5wN,3370,27,2021,Dribbling,37,-0.4193,57,-1.0009
YgOMngl5wN,3370,27,2021,Fouling,0,0.0,1,0.25
YgOMngl5wN,3370,27,2021,Interrupting,4,0.1034,3,0.0533
YgOMngl5wN,3370,27,2021,Passing,112,-1.2907,77,-0.8899
YgOMngl5wN,3370,27,2021,Receiving,106,0.9842,97,1.22
YgOMngl5wN,3370,27,2021,Shooting,53,1.4603,41,1.0516
Z2vQ1xlqrA,3377,27,2021,Dribbling,78,-0.8068,36,-0.8844
Z2vQ1xlqrA,3377,27,2021,Fouling,1,0.25,0,0.0
Z2vQ1xlqrA,3377,27,2021,Interrupting,7,0.066,5,0.0452
Z2vQ1xlqrA,3377,27,2021,Passing,115,-1.1857,101,-1.4515
Z2vQ1xlqrA,3377,27,2021,Receiving,120,1.5581,78,1.04
Z2vQ1xlqrA,3377,27,2021,Shooting,40,1.066,36,0.8918
zeQZkL1MKw,3350,27,2021,Dribbling,47,-0.619,62,-0.4914
zeQZkL1MKw,3350,27,2021,Interrupting,5,0.1036,3,0.0827
zeQZkL1MKw,3350,27,2021,Passing,92,-1.9841,116,-1.5845
zeQZkL1MKw,3350,27,2021,Receiving,95,1.1368,119,1.3351
zeQZkL1MKw,3350,27,2021,Shooting,39,1.2547,53,1.4086
0KPqjA456v,3395,28,2021,Dribbling,43,-1.1858,72,-1.3693
0KPqjA456v,3395,28,2021,Fouling,3,0.75,3,0.75
0KPqjA456v,3395,28,2021,Interrupting,4,0.1936,3,0.0759
0KPqjA456v,3395,28,2021,Passing,37,-1.1022,48,-1.2884
0KPqjA456v,3395,28,2021,Receiving,175,7.5181,234,12.5185
0KPqjA456v,3395,28,2021,Shooting,188,5.8477,233,7.1875
19vQ2095K6,3362,28,2021,Dribbling,65,-1.8572,63,-2.9925
19vQ2095K6,3362,28,2021,Fouling,1,0.25,0,0.0
19vQ2095K6,3362,28,2021,Interrupting,10,0.4797,2,0.0036
19vQ2095K6,3362,28,2021,Passing,74,-2.5275,59,-2.5756
19vQ2095K6,3362,28,2021,Receiving,273,14.4856,236,11.0271
19vQ2095K6,3362,28,2021,Shooting,241,7.1871,203,6.1536
9z5k7Yg5A3,3393,28,2021,Dribbling,50,-0.9371,49,-2.7993
9z5k7Yg5A3,3393,28,2021,Fouling,1,0.25,3,0.75
9z5k7Yg5A3,3393,28,2021,Interrupting,1,0.1853,1,0.0016
9z5k7Yg5A3,3393,28,2021,Passing,85,-4.6842,55,-2.7146
9z5k7Yg5A3,3393,28,2021,Receiving,241,9.2766,212,9.1813
9z5k7Yg5A3,3393,28,2021,Shooting,205,6.241,187,4.5913
a2lqR4JMr0,3378,28,2021,Dribbling,42,-1.0712,55,-2.1776
a2lqR4JMr0,3378,28,2021,Fouling,1,0.25,1,0.25
a2lqR4JMr0,3378,28,2021,Interrupting,2,0.0238,5,0.3616
a2lqR4JMr0,3378,28,2021,Passing,57,-2.4707,46,-2.7677
a2lqR4JMr0,3378,28,2021,Receiving,237,10.8612,222,10.7969
a2lqR4JMr0,3378,28,2021,Shooting,200,6.0516,211,5.7927
a2lqRX2Mr0,3402,28,2021,Dribbling,58,-1.8622,53,-1.2836
a2lqRX2Mr0,3402,28,2021,Fouling,2,0.5,2,0.5
a2lqRX2Mr0,3402,28,2021,Interrupting,3,0.0009,2,0.1083
a2lqRX2Mr0,3402,28,2021,Passing,59,-2.3819,35,-0.9115
a2lqRX2Mr0,3402,28,2021,Receiving,236,9.2796,181,9.0619
a2lqRX2Mr0,3402,28,2021,Shooting,216,5.331,163,4.5332
APk5LGOMOW,3382,28,2021,Dribbling,71,-2.7075,50,-1.2014
APk5LGOMOW,3382,28,2021,Fouling,1,0.25,2,0.5
APk5LGOMOW,3382,28,2021,Interrupting,3,-0.0033,4,0.5744
APk5LGOMOW,3382,28,2021,Passing,42,-2.4051,54,-2.2361
APk5LGOMOW,3382,28,2021,Receiving,184,8.9335,219,7.2886
APk5LGOMOW,3382,28,2021,Shooting,170,5.2066,203,5.428
EKXMeX3Q64,3377,28,2021,Dribbling,61,-2.9426,56,-1.0757
EKXMeX3Q64,3377,28,2021,Fouling,6,1.5,0,0.0
EKXMeX3Q64,3377,28,2021,Interrupting,4,0.0005,0,0.0
EKXMeX3Q64,3377,28,2021,Passing,53,-1.8159,47,-2.8798
EKXMeX3Q64,3377,28,2021,Receiving,230,11.5356,193,8.3063
EKXMeX3Q64,3377,28,2021,Shooting,218,5.9934,162,4.7156
eVq3ya6MWO,3386,28,2021,Dribbling,80,-3.0531,36,0.1295
eVq3ya6MWO,3386,28,2021,Fouling,5,1.25,0,0.0
eVq3ya6MWO,3386,28,2021,Interrupting,4,-0.0038,1,-0.0033
eVq3ya6MWO,3386,28,2021,Passing,76,-3.8489,46,-1.4006
eVq3ya6MWO,3386,28,2021,Receiving,230,8.0625,183,7.1728
eVq3ya6MWO,3386,28,2021,Shooting,207,6.1217,150,4.861
gpMOLwl5zy,3380,28,2021,Dribbling,60,-1.4267,47,-1.2717
gpMOLwl5zy,3380,28,2021,Fouling,0,0.0,1,0.25
gpMOLwl5zy,3380,28,2021,Interrupting,3,-0.0012,6,0.2308
gpMOLwl5zy,3380,28,2021,Passing,42,-1.1842,63,-2.5803
gpMOLwl5zy,3380,28,2021,Receiving,217,11.2047,213,10.0588
gpMOLwl5zy,3380,28,2021,Shooting,186,4.9715,212,6.372
jYQJ19EqGR,3374,28,2021,Dribbling,60,-2.2524,56,-2.9556
jYQJ19EqGR,3374,28,2021,Fouling,3,0.75,2,0.5
jYQJ19EqGR,3374,28,2021,Interrupting,3,0.106,3,0.0006
jYQJ19EqGR,3374,28,2021,Passing,49,-1.6341,44,-2.4504
jYQJ19EqGR,3374,28,2021,Receiving,226,11.8705,185,8.439
jYQJ19EqGR,3374,28,2021,Shooting,206,5.8174,147,4.076
jYQJ8EW5GR,3379,28,2021,Dribbling,67,-3.0116,58,-3.1015
jYQJ8EW5GR,3379,28,2021,Fouling,5,1.25,0,0.0
jYQJ8EW5GR,3379,28,2021,Interrupting,3,0.3993,4,0.0732
jYQJ8EW5GR,3379,28,2021,Passing,70,-2.6843,46,-2.2282
jYQJ8EW5GR,3379,28,2021,Receiving,241,9.6721,190,9.0684
jYQJ8EW5GR,3379,28,2021,Shooting,185,4.8779,178,4.9181
kaDQ0wRqEv,3380,28,2021,Dribbling,52,-1.9015,70,-2.948
kaDQ0wRqEv,3380,28,2021,Fouling,4,1.0,4,1.0
kaDQ0wRqEv,3380,28,2021,Interrupting,3,0.0599,4,0.0093
kaDQ0wRqEv,3380,28,2021,Passing,44,-2.3195,46,-1.0864
kaDQ0wRqEv,3380,28,2021,Receiving,198,10.1294,201,7.7169
kaDQ0wRqEv,3380,28,2021,Shooting,190,5.5415,191,5.6778
KAqBN0Vqbg,3365,28,2021,Dribbling,61,-1.6523,51,-1.848
KAqBN0Vqbg,3365,28,2021,Fouling,3,0.75,3,0.75
KAqBN0Vqbg,3365,28,2021,Interrupting,3,0.2544,5,0.3607
KAqBN0Vqbg,3365,28,2021,Passing,62,-1.5617,71,-4.1264
KAqBN0Vqbg,3365,28,2021,Receiving,217,7.7368,228,7.2518
KAqBN0Vqbg,3365,28,2021,Shooting,187,4.7879,193,5.099
kRQabn8MKZ,3353,28,2021,Dribbling,52,-3.0184,54,-2.2447
kRQabn8MKZ,3353,28,2021,Fouling,1,0.25,3,0.75
kRQabn8MKZ,3353,28,2021,Interrupting,4,0.1174,5,0.2438
kRQabn8MKZ,3353,28,2021,Passing,43,-2.7353,68,-3.2142
kRQabn8MKZ,3353,28,2021,Receiving,164,7.6927,225,9.827
kRQabn8MKZ,3353,28,2021,Shooting,143,4.0134,210,6.2123
kRQand1MKZ,3369,28,2021,Dribbling,47,-0.9208,51,-2.7555
kRQand1MKZ,3369,28,2021,Fouling,2,0.5,3,0.6562
kRQand1MKZ,3369,28,2021,Interrupting,3,0.0085,2,0.0009
kRQand1MKZ,3369,28,2021,Passing,50,-1.3296,41,-2.8208
kRQand1MKZ,3369,28,2021,Receiving,205,8.6716,185,7.6814
kRQand1MKZ,3369,28,2021,Shooting,217,6.1875,168,4.4394
lgpMOvnQzy,3376,28,2021,Dribbling,51,-0.632,58,-2.0905
lgpMOvnQzy,3376,28,2021,Fouling,0,0.0,3,0.75
lgpMOvnQzy,3376,28,2021,Interrupting,3,0.619,3,0.1107
lgpMOvnQzy,3376,28,2021,Passing,40,-2.5553,65,-2.3237
lgpMOvnQzy,3376,28,2021,Receiving,176,6.5785,239,10.9722
lgpMOvnQzy,3376,28,2021,Shooting,176,5.0724,238,6.995
mKAqBBmqbg,3398,28,2021,Dribbling,64,-1.2087,59,-1.1103
mKAqBBmqbg,3398,28,2021,Fouling,2,0.5,9,2.25
mKAqBBmqbg,3398,28,2021,Interrupting,8,0.1919,4,0.0396
mKAqBBmqbg,3398,28,2021,Passing,39,-1.9238,54,-1.9399
mKAqBBmqbg,3398,28,2021,Receiving,196,8.9758,211,10.1395
mKAqBBmqbg,3398,28,2021,Shooting,185,5.5587,201,5.667
mvzqoLZQap,3372,28,2021,Dribbling,57,-1.8923,76,-2.0133
mvzqoLZQap,3372,28,2021,Fouling,1,0.25,2,0.5
mvzqoLZQap,3372,28,2021,Interrupting,2,0.0066,8,0.8162
mvzqoLZQap,3372,28,2021,Passing,54,-2.9938,73,-2.6945
mvzqoLZQap,3372,28,2021,Receiving,175,6.6722,246,8.9778
mvzqoLZQap,3372,28,2021,Shooting,161,4.5264,208,5.392
NWMWlBK5lz,3369,28,2021,Dribbling,57,-2.583,91,-4.2963
NWMWlBK5lz,3369,28,2021,Interrupting,4,0.5204,3,0.3868
NWMWlBK5lz,3369,28,2021,Passing,49,-2.565,65,-2.7697
NWMWlBK5lz,3369,28,2021,Receiving,161,6.4712,280,13.0779
NWMWlBK5lz,3369,28,2021,Shooting,165,4.8258,241,7.3754
pzeQZ6xQKw,3370,28,2021,Dribbling,61,-3.0928,63,-1.4967
pzeQZ6xQKw,3370,28,2021,Fouling,2,0.4062,0,0.0
pzeQZ6xQKw,3370,28,2021,Interrupting,3,0.4127,4,0.0002
pzeQZ6xQKw,3370,28,2021,Passing,48,-2.1115,47,-2.3253
pzeQZ6xQKw,3370,28,2021,Receiving,210,9.8105,181,10.1753
pzeQZ6xQKw,3370,28,2021,Shooting,192,5.3745,170,4.605
Vj58weDM8n,3371,28,2021,Dribbling,86,-4.3912,37,-1.1533
Vj58weDM8n,3371,28,2021,Fouling,1,0.25,1,0.25
Vj58weDM8n,3371,28,2021,Interrupting,6,-0.0211,3,0.0292
Vj58weDM8n,3371,28,2021,Passing,70,-2.8251,45,-2.5347
Vj58weDM8n,3371,28,2021,Receiving,275,12.3096,158,6.2446
Vj58weDM8n,3371,28,2021,Shooting,238,6.9857,140,4.0178
vzqoOgNqap,3350,28,2021,Dribbling,42,-0.3939,53,-1.4263
vzqoOgNqap,3350,28,2021,Fouling,1,0.25,2,0.5
vzqoOgNqap,3350,28,2021,Interrupting,4,0.0018,5,-0.0096
vzqoOgNqap,3350,28,2021,Passing,44,-2.5678,46,-1.6066
vzqoOgNqap,3350,28,2021,Receiving,227,9.4522,182,7.7732
vzqoOgNqap,3350,28,2021,Shooting,225,6.6854,147,4.2154
WBLMvYAQxe,3398,28,2021,Dribbling,67,-2.955,76,-2.4577
WBLMvYAQxe,3398,28,2021,Fouling,2,0.5,3,0.75
WBLMvYAQxe,3398,28,2021,Interrupting,5,0.1512,3,0.1337
WBLMvYAQxe,3398,28,2021,Passing,55,-1.878,56,-2.2741
WBLMvYAQxe,3398,28,2021,Receiving,233,11.5109,261,12.7826
WBLMvYAQxe,3398,28,2021,Shooting,218,6.2242,261,7.8164
X0Oq66zq6D,3368,28,2021,Dribbling,63,-2.7227,68,-2.2051
X0Oq66zq6D,3368,28,2021,Fouling,0,0.0,2,0.5
X0Oq66zq6D,3368,28,2021,Interrupting,1,-0.0065,5,0.0156
X0Oq66zq6D,3368,28,2021,Passing,63,-2.8553,74,-2.776
X0Oq66zq6D,3368,28,2021,Receiving,271,10.1121,251,10.0318
X0Oq66zq6D,3368,28,2021,Shooting,211,5.5986,231,6.6625
YgOMngl5wN,3370,28,2021,Dribbling,40,-2.1677,51,-1.2569
YgOMngl5wN,3370,28,2021,Fouling,3,0.75,2,0.5
YgOMngl5wN,3370,28,2021,Interrupting,2,0.0897,3,0.4138
YgOMngl5wN,3370,28,2021,Passing,34,-2.2549,52,-2.5397
YgOMngl5wN,3370,28,2021,Receiving,167,9.2869,224,9.5329
YgOMngl5wN,3370,28,2021,Shooting,163,4.2529,204,5.54
Z2vQ1xlqrA,3377,28,2021,Dribbling,52,-2.0146,47,-2.7305
Z2vQ1xlqrA,3377,28,2021,Fouling,4,1.0,2,0.5
Z2vQ1xlqrA,3377,28,2021,Interrupting,1,0.1331,4,0.5319
Z2vQ1xlqrA,3377,28,2021,Passing,56,-1.5444,40,-1.1339
Z2vQ1xlqrA,3377,28,2021,Receiving,189,10.7077,176,9.2905
Z2vQ1xlqrA,3377,28,2021,Shooting,188,5.454,175,4.8771
zeQZkL1MKw,3350,28,2021,Dribbling,46,-1.4695,55,-3.1918
zeQZkL1MKw,3350,28,2021,Fouling,3,0.75,4,1.0
zeQZkL1MKw,3350,28,2021,Interrupting,2,0.6662,2,0.0768
zeQZkL1MKw,3350,28,2021,Passing,45,-2.1291,54,-2.6901
zeQZkL1MKw,3350,28,2021,Receiving,175,5.7617,213,10.1848
zeQZkL1MKw,3350,28,2021,Shooting,143,4.032,197,5.5468
0KPqjA456v,3395,29,2021,Dribbling,63,-0.7765,67,-0.5086
0KPqjA456v,3395,29,2021,Fouling,1,0.25,2,0.5
0KPqjA456v,3395,29,2021,Interrupting,7,0.0218,1,-0.0036
0KPqjA456v,3395,29,2021,Passing,101,-1.5785,115,-1.6304
0KPqjA456v,3395,29,2021,Receiving,82,1.0629,101,1.4224
0KPqjA456v,3395,29,2021,Shooting,44,1.1086,47,1.0539
19vQ2095K6,3362,29,2021,Dribbling,61,-0.6114,61,-1.3202
19vQ2095K6,3362,29,2021,Fouling,0,0.0,3,0.75
19vQ2095K6,3362,29,2021,Interrupting,4,0.0764,3,0.029
19vQ2095K6,3362,29,2021,Passing,162,-2.29,123,-2.1022
19vQ2095K6,3362,29,2021,Receiving,146,1.8335,139,1.4002
19vQ2095K6,3362,29,2021,Shooting,46,1.2594,51,1.2842
9z5k7Yg5A3,3393,29,2021,Dribbling,40,-0.3314,66,-0.1162
9z5k7Yg5A3,3393,29,2021,Fouling,2,0.5,0,0.0
9z5k7Yg5A3,3393,29,2021,Interrupting,4,0.0669,6,0.1488
9z5k7Yg5A3,3393,29,2021,Passing,119,-1.3752,128,-2.7704
9z5k7Yg5A3,3393,29,2021,Receiving,123,1.1689,121,1.5181
9z5k7Yg5A3,3393,29,2021,Shooting,38,1.1571,23,0.6803
a2lqR4JMr0,3378,29,2021,Dribbling,58,-0.5916,55,-1.3646
a2lqR4JMr0,3378,29,2021,Fouling,1,0.25,1,0.25
a2lqR4JMr0,3378,29,2021,Interrupting,2,-0.0088,8,0.0026
a2lqR4JMr0,3378,29,2021,Passing,127,-2.3875,98,-2.1355
a2lqR4JMr0,3378,29,2021,Receiving,111,1.139,111,1.2977
a2lqR4JMr0,3378,29,2021,Shooting,46,1.1597,52,1.2953
a2lqRX2Mr0,3402,29,2021,Dribbling,70,-0.6835,48,-0.7162
a2lqRX2Mr0,3402,29,2021,Fouling,2,0.5,1,0.25
a2lqRX2Mr0,3402,29,2021,Interrupting,6,0.0326,5,0.0411
a2lqRX2Mr0,3402,29,2021,Passing,94,-1.5469,98,-1.7252
a2lqRX2Mr0,3402,29,2021,Receiving,107,1.4088,79,0.9296
a2lqRX2Mr0,3402,29,2021,Shooting,37,1.0648,29,0.8279
APk5LGOMOW,3382,29,2021,Dribbling,78,-0.5395,43,-0.4614
APk5LGOMOW,3382,29,2021,Fouling,2,0.5,3,0.75
APk5LGOMOW,3382,29,2021,Interrupting,5,0.0973,6,0.0607
APk5LGOMOW,3382,29,2021,Passing,128,-1.2517,96,-0.9643
APk5LGOMOW,3382,29,2021,Receiving,119,1.5316,104,1.0475
APk5LGOMOW,3382,29,2021,Shooting,35,0.9904,46,1.2109
EKXMeX3Q64,3377,29,2021,Dribbling,41,-0.5268,46,-0.5621
EKXMeX3Q64,3377,29,2021,Fouling,2,0.5,1,0.0205
EKXMeX3Q64,3377,29,2021,Interrupting,2,0.0539,5,0.0348
