position,action_type,season,pct,p96,pSzn
W,Dribbling,2024,0.8200000000000001,0.02084256744186046,0.14661000000000002
W,Dribbling,2024,0.8300000000000001,0.022080591969018338,0.15119800000000017
W,Dribbling,2024,0.8400000000000001,0.025241550429323096,0.2113040000000007
W,Dribbling,2024,0.85,0.028402508889627802,0.2714100000000002
W,Dribbling,2024,0.86,0.032741628259041186,0.31230199999999986
W,Dribbling,2024,0.87,0.037760455845248134,0.3421090000000001
W,Dribbling,2024,0.88,0.041868523009495985,0.37273999999999985
W,Dribbling,2024,0.89,0.0422197034331629,0.40677000000000013
W,Dribbling,2024,0.9,0.0425708838568298,0.44079999999999986
W,Dribbling,2024,0.91,0.049214518526624014,0.5082790000000005
W,Dribbling,2024,0.92,0.05788797714678174,0.5865479999999998
W,Dribbling,2024,0.93,0.06562572278723726,0.7149580000000014
W,Dribbling,2024,0.9400000000000001,0.07134808662525689,0.9513639999999994
W,Dribbling,2024,0.9500000000000001,0.07707045046327651,1.1877699999999975
W,Dribbling,2024,0.9600000000000001,0.08164213481350864,1.379248000000003
W,Dribbling,2024,0.97,0.08605400256821445,1.5644859999999983
W,Dribbling,2024,0.98,0.08952972902195207,1.772872
W,Dribbling,2024,0.99,0.09180927492445227,2.010835999999998
W,Dribbling,2024,1.0,0.09408882082695252,2.2488
W,Dribbling,2025,0.01,-1.1649977918552035,-0.346252
W,Dribbling,2025,0.02,-0.6931955837104071,-0.318604
W,Dribbling,2025,0.03,-0.22139337556561092,-0.290956
W,Dribbling,2025,0.04,-0.13735839337633582,-0.27383599999999997
W,Dribbling,2025,0.05,-0.10871872918070666,-0.25822
W,Dribbling,2025,0.060000000000000005,-0.08007906498507747,-0.242604
W,Dribbling,2025,0.06999999999999999,-0.07127847771979125,-0.235532
W,Dribbling,2025,0.08,-0.06909091609795263,-0.231308
W,Dribbling,2025,0.09,-0.06690335447611401,-0.227084
W,Dribbling,2025,0.09999999999999999,-0.06450238824870204,-0.22418000000000002
W,Dribbling,2025,0.11,-0.061973379257946055,-0.22206800000000002
W,Dribbling,2025,0.12,-0.05944437026719008,-0.219956
W,Dribbling,2025,0.13,-0.05793884905530367,-0.206068
W,Dribbling,2025,0.14,-0.05745681562228684,-0.18040399999999995
W,Dribbling,2025,0.15000000000000002,-0.05697478218927001,-0.15473999999999993
W,Dribbling,2025,0.16,-0.056383366630127676,-0.13289199999999998
W,Dribbling,2025,0.17,-0.05560964752744284,-0.11740399999999998
W,Dribbling,2025,0.18000000000000002,-0.05483592842475799,-0.10191599999999992
W,Dribbling,2025,0.19,-0.05355073745797942,-0.089508
W,Dribbling,2025,0.2,-0.05073113089891965,-0.08634
W,Dribbling,2025,0.21000000000000002,-0.04791152433985987,-0.08317199999999998
W,Dribbling,2025,0.22,-0.045404610663377976,-0.079596
W,Dribbling,2025,0.23,-0.04508654716494106,-0.07316399999999999
W,Dribbling,2025,0.24000000000000002,-0.04476848366650414,-0.06673199999999997
W,Dribbling,2025,0.25,-0.044450420168067224,-0.0603
W,Dribbling,2025,0.26,-0.04073392207792207,-0.060267999999999995
W,Dribbling,2025,0.27,-0.03701742398777692,-0.060236
W,Dribbling,2025,0.28,-0.03330092589763177,-0.060203999999999994
W,Dribbling,2025,0.29000000000000004,-0.03221818181818181,-0.05877199999999999
W,Dribbling,2025,0.3,-0.03151168831168831,-0.05714
W,Dribbling,2025,0.31,-0.030805194805194804,-0.055508
W,Dribbling,2025,0.32,-0.029894329670329668,-0.051236
W,Dribbling,2025,0.33,-0.028915340659340656,-0.04608399999999999
W,Dribbling,2025,0.34,-0.027936351648351645,-0.04093199999999999
W,Dribbling,2025,0.35000000000000003,-0.027527384615384613,-0.038340000000000006
W,Dribbling,2025,0.36000000000000004,-0.027460430769230767,-0.03728399999999999
W,Dribbling,2025,0.37,-0.027393476923076924,-0.036228
W,Dribbling,2025,0.38,-0.0271424,-0.032772
W,Dribbling,2025,0.39,-0.0267072,-0.026915999999999995
W,Dribbling,2025,0.4,-0.026272,-0.02105999999999999
W,Dribbling,2025,0.41000000000000003,-0.02522483037974684,-0.016824000000000002
W,Dribbling,2025,0.42000000000000004,-0.023157711392405043,-0.015287999999999986
W,Dribbling,2025,0.43,-0.021090592405063294,-0.013752
W,Dribbling,2025,0.44,-0.019237712156675423,-0.01252
W,Dribbling,2025,0.45,-0.01802754812514927,-0.012199999999999999
W,Dribbling,2025,0.46,-0.016817384093623114,-0.011879999999999998
W,Dribbling,2025,0.47000000000000003,-0.015677969125214408,-0.011583999999999999
W,Dribbling,2025,0.48000000000000004,-0.01503379759862778,-0.011455999999999997
W,Dribbling,2025,0.49,-0.014389626072041166,-0.011328
W,Dribbling,2025,0.5,-0.013745454545454545,-0.0112
W,Dribbling,2025,0.51,-0.013220300395256917,-0.009439999999999999
W,Dribbling,2025,0.52,-0.012695146245059286,-0.007679999999999998
W,Dribbling,2025,0.53,-0.012169992094861658,-0.005919999999999996
W,Dribbling,2025,0.54,-0.009087315050167211,-0.0056159999999999995
W,Dribbling,2025,0.55,-0.005639277591973229,-0.00552
W,Dribbling,2025,0.56,-0.002191240133779246,-0.005424
W,Dribbling,2025,0.5700000000000001,-0.001010215384615382,-0.00410399999999999
W,Dribbling,2025,0.5800000000000001,-0.0005848615384615354,-0.002375999999999988
W,Dribbling,2025,0.59,-0.00015950769230769362,-0.0006480000000000055
W,Dribbling,2025,0.6,0.0018815999999999933,0.001959999999999993
W,Dribbling,2025,0.61,0.004892159999999996,0.0050959999999999955
W,Dribbling,2025,0.62,0.007902719999999998,0.008231999999999998
W,Dribbling,2025,0.63,0.010285673271028037,0.014472000000000004
W,Dribbling,2025,0.64,0.012041019813084114,0.02381600000000001
W,Dribbling,2025,0.65,0.013796366355140189,0.03316000000000002
W,Dribbling,2025,0.66,0.016390717839748783,0.03996000000000001
W,Dribbling,2025,0.67,0.020383410895278224,0.04252000000000001
W,Dribbling,2025,0.68,0.02437610395080767,0.045080000000000016
W,Dribbling,2025,0.6900000000000001,0.029068131737795155,0.047223999999999995
W,Dribbling,2025,0.7000000000000001,0.03585816371915702,0.048119999999999996
W,Dribbling,2025,0.7100000000000001,0.042648195700519025,0.04901600000000002
W,Dribbling,2025,0.72,0.04891548613469156,0.05050799999999998
W,Dribbling,2025,0.73,0.05152358573853989,0.056171999999999986
W,Dribbling,2025,0.74,0.05413168534238822,0.061835999999999995
W,Dribbling,2025,0.75,0.056739784946236556,0.0675
W,Dribbling,2025,0.76,0.07055489376344087,0.08785200000000001
W,Dribbling,2025,0.77,0.08437000258064517,0.10820400000000004
W,Dribbling,2025,0.78,0.09818511139784948,0.12855600000000006
W,Dribbling,2025,0.79,0.10122657103448275,0.134068
W,Dribbling,2025,0.8,0.10272893793103448,0.13746
W,Dribbling,2025,0.81,0.1042313048275862,0.140852
W,Dribbling,2025,0.8200000000000001,0.10798402398800597,0.14726799999999995
W,Dribbling,2025,0.8300000000000001,0.11248686056971512,0.15469199999999997
W,Dribbling,2025,0.8400000000000001,0.11698969715142438,0.16211600000000012
W,Dribbling,2025,0.85,0.12200841514726507,0.16604
W,Dribbling,2025,0.86,0.12733666199158483,0.16786399999999999
W,Dribbling,2025,0.87,0.13266490883590462,0.169688
W,Dribbling,2025,0.88,0.13863638709677417,0.171
W,Dribbling,2025,0.89,0.14525109677419354,0.1718
W,Dribbling,2025,0.9,0.1518658064516129,0.1726
W,Dribbling,2025,0.91,0.15733333333333335,0.17887200000000006
W,Dribbling,2025,0.92,0.16088888888888891,0.19426400000000008
W,Dribbling,2025,0.93,0.16444444444444448,0.2096560000000001
W,Dribbling,2025,0.9400000000000001,0.1680502558356676,0.22124000000000002
W,Dribbling,2025,0.9500000000000001,0.17180683473389355,0.2214
W,Dribbling,2025,0.9600000000000001,0.1755634136321196,0.22156
W,Dribbling,2025,0.97,0.18095354621848736,0.22948399999999985
W,Dribbling,2025,0.98,0.19777855462184873,0.2917559999999999
W,Dribbling,2025,0.99,0.21460356302521008,0.35402799999999995
W,Dribbling,2025,1.0,0.23142857142857146,0.4163
CM,Dribbling,2024,0.01,-0.08207932773109243,-0.768694
CM,Dribbling,2024,0.02,-0.06979130852340937,-0.7543880000000001
CM,Dribbling,2024,0.03,-0.05750328931572629,-0.740082
CM,Dribbling,2024,0.04,-0.045215270108043215,-0.725776
CM,Dribbling,2024,0.05,-0.04070566473988439,-0.677705
CM,Dribbling,2024,0.060000000000000005,-0.04034454675280517,-0.6116259999999999
CM,Dribbling,2024,0.06999999999999999,-0.03998342876572594,-0.545547
CM,Dribbling,2024,0.08,-0.03962231077864672,-0.47946799999999995
CM,Dribbling,2024,0.09,-0.03867912138728324,-0.42762
CM,Dribbling,2024,0.09999999999999999,-0.03640548307184145,-0.4083
CM,Dribbling,2024,0.11,-0.034131844756399674,-0.38898
CM,Dribbling,2024,0.12,-0.03185820644095789,-0.36966
CM,Dribbling,2024,0.13,-0.0295845681255161,-0.35034
CM,Dribbling,2024,0.14,-0.029312957516146234,-0.344792
CM,Dribbling,2024,0.15000000000000002,-0.02913234816614327,-0.33986999999999995
CM,Dribbling,2024,0.16,-0.02895173881614031,-0.33494799999999997
CM,Dribbling,2024,0.17,-0.028771129466137347,-0.330026
CM,Dribbling,2024,0.18000000000000002,-0.02843121918395436,-0.32115599999999994
CM,Dribbling,2024,0.19,-0.027988901159655646,-0.309748
CM,Dribbling,2024,0.2,-0.027546583135356933,-0.29834
CM,Dribbling,2024,0.21000000000000002,-0.027104265111058217,-0.28693199999999996
CM,Dribbling,2024,0.22,-0.026549145099463694,-0.275224
CM,Dribbling,2024,0.23,-0.025674419457197693,-0.262666
CM,Dribbling,2024,0.24000000000000002,-0.024799693814931686,-0.25010799999999994
CM,Dribbling,2024,0.25,-0.02392496817266569,-0.23754999999999998
CM,Dribbling,2024,0.26,-0.023050242530399688,-0.22499199999999997
CM,Dribbling,2024,0.27,-0.02181937736030314,-0.21570999999999996
CM,Dribbling,2024,0.28,-0.020554594139937023,-0.20673999999999998
CM,Dribbling,2024,0.29000000000000004,-0.0192898109195709,-0.19776999999999997
CM,Dribbling,2024,0.3,-0.018025027699204787,-0.18880000000000002
CM,Dribbling,2024,0.31,-0.017189458954703835,-0.18144200000000002
CM,Dribbling,2024,0.32,-0.016684055191637633,-0.175324
CM,Dribbling,2024,0.33,-0.016178651428571427,-0.16920599999999997
CM,Dribbling,2024,0.34,-0.01567324766550523,-0.16308799999999998
CM,Dribbling,2024,0.35000000000000003,-0.015102546520146526,-0.15756
CM,Dribbling,2024,0.36000000000000004,-0.01429677479853479,-0.15415599999999996
CM,Dribbling,2024,0.37,-0.013491003076923079,-0.150752
CM,Dribbling,2024,0.38,-0.012685231355311355,-0.14734799999999998
CM,Dribbling,2024,0.39,-0.011879459633699631,-0.143944
CM,Dribbling,2024,0.4,-0.01176286420338849,-0.14318
CM,Dribbling,2024,0.41000000000000003,-0.011749645216772433,-0.142812
CM,Dribbling,2024,0.42000000000000004,-0.011736426230156376,-0.142444
CM,Dribbling,2024,0.43,-0.01172320724354032,-0.142076
CM,Dribbling,2024,0.44,-0.01166147959482094,-0.13344000000000006
CM,Dribbling,2024,0.45,-0.011555285672506846,-0.11722500000000002
CM,Dribbling,2024,0.46,-0.011449091750192751,-0.10100999999999999
CM,Dribbling,2024,0.47000000000000003,-0.011342897827878659,-0.08479500000000009
CM,Dribbling,2024,0.48000000000000004,-0.011112331751007603,-0.071324
CM,Dribbling,2024,0.49,-0.010290997939991045,-0.070887
CM,Dribbling,2024,0.5,-0.009469664128974473,-0.07045000000000001
CM,Dribbling,2024,0.51,-0.008648330317957902,-0.070013
CM,Dribbling,2024,0.52,-0.007826996506941332,-0.069576
CM,Dribbling,2024,0.53,-0.0072361699825947215,-0.06754299999999999
CM,Dribbling,2024,0.54,-0.006693871308073366,-0.06517399999999998
CM,Dribbling,2024,0.55,-0.006151572633552014,-0.062805
CM,Dribbling,2024,0.56,-0.005609273959030658,-0.060436
CM,Dribbling,2024,0.5700000000000001,-0.005312027397980187,-0.05741799999999998
CM,Dribbling,2024,0.5800000000000001,-0.005282110415261586,-0.053691999999999976
CM,Dribbling,2024,0.59,-0.0052521934325429846,-0.049966000000000024
CM,Dribbling,2024,0.6,-0.005222276449824384,-0.04624000000000002
CM,Dribbling,2024,0.61,-0.0051506032734000675,-0.042841
CM,Dribbling,2024,0.62,-0.004800555472270981,-0.041622
CM,Dribbling,2024,0.63,-0.004450507671141895,-0.040402999999999994
CM,Dribbling,2024,0.64,-0.004100459870012808,-0.039184
CM,Dribbling,2024,0.65,-0.0037504120688837215,-0.03796499999999999
CM,Dribbling,2024,0.66,-0.0028575766031760748,-0.03067999999999994
CM,Dribbling,2024,0.67,-0.0018139667861966184,-0.021709999999999993
CM,Dribbling,2024,0.68,-0.0007703569692171537,-0.012739999999999977
CM,Dribbling,2024,0.6900000000000001,0.0002732528477623026,-0.0037700000000000303
CM,Dribbling,2024,0.7000000000000001,0.0010470295616717596,0.0015499999999999945
CM,Dribbling,2024,0.7100000000000001,0.001470023241590224,0.0021250000000000136
CM,Dribbling,2024,0.72,0.0018930169215086623,0.0026999999999999967
CM,Dribbling,2024,0.73,0.0023160106014271137,0.003274999999999998
CM,Dribbling,2024,0.74,0.0028145777777777753,0.0038219999999999994
CM,Dribbling,2024,0.75,0.0041066666666666665,0.004075
CM,Dribbling,2024,0.76,0.005398755555555558,0.004328
CM,Dribbling,2024,0.77,0.006690844444444449,0.004581000000000001
CM,Dribbling,2024,0.78,0.00798293333333334,0.0048340000000000015
CM,Dribbling,2024,0.79,0.008769731147540987,0.008130000000000033
CM,Dribbling,2024,0.8,0.009378190935390555,0.012500000000000042
CM,Dribbling,2024,0.81,0.009986650723240122,0.016870000000000048
CM,Dribbling,2024,0.8200000000000001,0.01059511051108968,0.021239999999999988
CM,Dribbling,2024,0.8300000000000001,0.01195368924504812,0.03159499999999999
CM,Dribbling,2024,0.8400000000000001,0.014479119672953742,0.051260000000000326
CM,Dribbling,2024,0.85,0.017004550100859283,0.07092500000000007
CM,Dribbling,2024,0.86,0.019529980528764864,0.0905900000000001
CM,Dribbling,2024,0.87,0.02196370849716636,0.11015200000000011
CM,Dribbling,2024,0.88,0.022379982356478232,0.12744799999999987
CM,Dribbling,2024,0.89,0.022796256215790116,0.1447439999999999
CM,Dribbling,2024,0.9,0.023212530075101996,0.16203999999999993
CM,Dribbling,2024,0.91,0.023628803934413876,0.17933599999999997
CM,Dribbling,2024,0.92,0.026570301661353993,0.192968
CM,Dribbling,2024,0.93,0.030616584830381464,0.204997
CM,Dribbling,2024,0.9400000000000001,0.034662867999408875,0.21702599999999986
CM,Dribbling,2024,0.9500000000000001,0.038709151168436345,0.2290549999999999
CM,Dribbling,2024,0.9600000000000001,0.04241047469066374,0.2543960000000012
CM,Dribbling,2024,0.97,0.04546499887514059,0.3046969999999997
CM,Dribbling,2024,0.98,0.048519523059617535,0.3549979999999998
CM,Dribbling,2024,0.99,0.051574047244094486,0.4052989999999999
CM,Dribbling,2024,1.0,0.05462857142857143,0.4556
CM,Dribbling,2025,0.01,-0.030064518939574875,-0.102296
CM,Dribbling,2025,0.02,-0.029095075614998803,-0.10179200000000001
CM,Dribbling,2025,0.03,-0.028125632290422736,-0.101288
CM,Dribbling,2025,0.04,-0.027156188965846668,-0.100784
CM,Dribbling,2025,0.05,-0.026186745641270597,-0.10028
CM,Dribbling,2025,0.060000000000000005,-0.02521730231669453,-0.099776
CM,Dribbling,2025,0.06999999999999999,-0.02424785899211846,-0.099272
CM,Dribbling,2025,0.08,-0.02397669586816336,-0.09402799999999999
CM,Dribbling,2025,0.09,-0.02382191277764509,-0.08799399999999999
CM,Dribbling,2025,0.09999999999999999,-0.02366712968712682,-0.08195999999999999
CM,Dribbling,2025,0.11,-0.023512346596608547,-0.075926
CM,Dribbling,2025,0.12,-0.023357563506090275,-0.069892
CM,Dribbling,2025,0.13,-0.023202780415572007,-0.063858
CM,Dribbling,2025,0.14,-0.023047997325053735,-0.057823999999999987
CM,Dribbling,2025,0.15000000000000002,-0.022315896226415086,-0.05500999999999999
CM,Dribbling,2025,0.16,-0.0213528679245283,-0.053484
CM,Dribbling,2025,0.17,-0.020389839622641504,-0.05195799999999999
CM,Dribbling,2025,0.18000000000000002,-0.019426811320754713,-0.05043199999999999
CM,Dribbling,2025,0.19,-0.018463783018867922,-0.048906
CM,Dribbling,2025,0.2,-0.01750075471698113,-0.04737999999999999
CM,Dribbling,2025,0.21000000000000002,-0.016537726415094333,-0.045853999999999985
CM,Dribbling,2025,0.22,-0.015977832891246685,-0.04407199999999999
CM,Dribbling,2025,0.23,-0.015720290450928383,-0.042098
CM,Dribbling,2025,0.24000000000000002,-0.015462748010610079,-0.040123999999999986
CM,Dribbling,2025,0.25,-0.015205205570291778,-0.038149999999999996
CM,Dribbling,2025,0.26,-0.014947663129973475,-0.036176
CM,Dribbling,2025,0.27,-0.014690120689655172,-0.034201999999999996
CM,Dribbling,2025,0.28,-0.01443257824933687,-0.03222799999999999
CM,Dribbling,2025,0.29000000000000004,-0.014254800757862828,-0.030757999999999997
CM,Dribbling,2025,0.3,-0.014183376531514464,-0.029959999999999997
CM,Dribbling,2025,0.31,-0.0141119523051661,-0.029162
CM,Dribbling,2025,0.32,-0.014040528078817734,-0.028363999999999997
CM,Dribbling,2025,0.33,-0.01396910385246937,-0.027566
CM,Dribbling,2025,0.34,-0.013897679626121005,-0.026767999999999997
CM,Dribbling,2025,0.35000000000000003,-0.013826255399772641,-0.025970000000000003
CM,Dribbling,2025,0.36000000000000004,-0.013676592207792207,-0.025315999999999998
CM,Dribbling,2025,0.37,-0.013331331601731602,-0.025022
CM,Dribbling,2025,0.38,-0.012986070995670994,-0.024728
CM,Dribbling,2025,0.39,-0.01264081038961039,-0.024434
CM,Dribbling,2025,0.4,-0.012295549783549782,-0.024139999999999998
CM,Dribbling,2025,0.41000000000000003,-0.011950289177489179,-0.023846000000000003
CM,Dribbling,2025,0.42000000000000004,-0.011605028571428566,-0.023551999999999997
CM,Dribbling,2025,0.43,-0.011296956937799042,-0.023264000000000003
CM,Dribbling,2025,0.44,-0.011212019138755979,-0.023012
CM,Dribbling,2025,0.45,-0.011127081339712918,-0.022760000000000002
CM,Dribbling,2025,0.46,-0.011042143540669855,-0.022508
CM,Dribbling,2025,0.47000000000000003,-0.010957205741626794,-0.022255999999999998
CM,Dribbling,2025,0.48000000000000004,-0.010872267942583731,-0.022003999999999996
CM,Dribbling,2025,0.49,-0.010787330143540672,-0.021752
CM,Dribbling,2025,0.5,-0.010702392344497609,-0.0215
CM,Dribbling,2025,0.51,-0.010627970929781457,-0.021233999999999996
CM,Dribbling,2025,0.52,-0.010553549515065305,-0.020967999999999997
CM,Dribbling,2025,0.53,-0.010479128100349153,-0.020701999999999998
CM,Dribbling,2025,0.54,-0.010404706685633001,-0.020436
CM,Dribbling,2025,0.55,-0.01033028527091685,-0.020169999999999997
CM,Dribbling,2025,0.56,-0.010255863856200698,-0.019903999999999998
CM,Dribbling,2025,0.5700000000000001,-0.010181442441484546,-0.019638
CM,Dribbling,2025,0.5800000000000001,-0.010102313513513511,-0.01842399999999999
CM,Dribbling,2025,0.59,-0.010022399999999999,-0.017052
CM,Dribbling,2025,0.6,-0.009942486486486485,-0.015679999999999996
CM,Dribbling,2025,0.61,-0.009862572972972973,-0.014308000000000008
CM,Dribbling,2025,0.62,-0.00978265945945946,-0.012936000000000003
CM,Dribbling,2025,0.63,-0.009702745945945945,-0.011563999999999996
CM,Dribbling,2025,0.64,-0.009622832432432431,-0.010191999999999991
CM,Dribbling,2025,0.65,-0.008874613466334166,-0.009080000000000003
CM,Dribbling,2025,0.66,-0.007859072319201993,-0.008071999999999998
CM,Dribbling,2025,0.67,-0.006843531172069818,-0.007063999999999994
CM,Dribbling,2025,0.68,-0.005827990024937646,-0.00605599999999999
CM,Dribbling,2025,0.6900000000000001,-0.004812448877805485,-0.005047999999999999
CM,Dribbling,2025,0.7000000000000001,-0.0037969077306733243,-0.004040000000000007
CM,Dribbling,2025,0.7100000000000001,-0.0027813665835411247,-0.003031999999999978
CM,Dribbling,2025,0.72,-0.002158443890274314,-0.0023919999999999996
CM,Dribbling,2025,0.73,-0.0018299850374064862,-0.002028000000000003
CM,Dribbling,2025,0.74,-0.0015015261845386545,-0.0016640000000000014
CM,Dribbling,2025,0.75,-0.0011730673316708228,-0.0013
CM,Dribbling,2025,0.76,-0.0008446084788029911,-0.0009359999999999985
CM,Dribbling,2025,0.77,-0.0005161496259351594,-0.000571999999999997
CM,Dribbling,2025,0.78,-0.00018769077306733182,-0.00020800000000000018
CM,Dribbling,2025,0.79,0.00012800000000000108,0.00014400000000000117
CM,Dribbling,2025,0.8,0.00042666666666666894,0.0004800000000000025
CM,Dribbling,2025,0.81,0.000725333333333333,0.0008159999999999996
CM,Dribbling,2025,0.8200000000000001,0.0010239999999999971,0.0011519999999999966
CM,Dribbling,2025,0.8300000000000001,0.0013226666666666651,0.001487999999999998
CM,Dribbling,2025,0.8400000000000001,0.0016213333333333405,0.001824000000000008
CM,Dribbling,2025,0.85,0.001920000000000001,0.0021600000000000005
CM,Dribbling,2025,0.86,0.00433326829268288,0.0032799999999999813
CM,Dribbling,2025,0.87,0.012033040650406487,0.006359999999999994
CM,Dribbling,2025,0.88,0.0197328130081301,0.009440000000000007
CM,Dribbling,2025,0.89,0.027432585365853707,0.012520000000000019
CM,Dribbling,2025,0.9,0.035132357723577215,0.015599999999999992
CM,Dribbling,2025,0.91,0.04283213008130082,0.018680000000000006
CM,Dribbling,2025,0.92,0.05053190243902443,0.02176000000000002
CM,Dribbling,2025,0.93,0.05821430393996255,0.02481600000000003
CM,Dribbling,2025,0.9400000000000001,0.06579248030018763,0.027728000000000003
CM,Dribbling,2025,0.9500000000000001,0.0733706566604127,0.03063999999999998
CM,Dribbling,2025,0.9600000000000001,0.08094883302063806,0.03355200000000006
CM,Dribbling,2025,0.97,0.08852700938086304,0.036463999999999996
CM,Dribbling,2025,0.98,0.09610518574108812,0.039375999999999974
CM,Dribbling,2025,0.99,0.10368336210131328,0.042287999999999985
CM,Dribbling,2025,1.0,0.11126153846153845,0.0452
