team_id,minutes,zone,season_name,game_state,data.action_type,data.num_actions_for,data.goals_added_for,data.num_actions_against,data.goals_added_against
19vQ2095K6,320,5,2021,2,Receiving,2,0.0,12,0.0032
9z5k7Yg5A3,296,5,2021,2,Dribbling,9,-0.0202,4,-0.004
9z5k7Yg5A3,296,5,2021,2,Fouling,1,0.0054,1,0.0042
9z5k7Yg5A3,296,5,2021,2,Passing,20,0.0586,20,0.0498
9z5k7Yg5A3,296,5,2021,2,Receiving,10,0.0009,12,-0.0003
a2lqR4JMr0,206,5,2021,2,Dribbling,2,0.0005,5,0.005
a2lqR4JMr0,206,5,2021,2,Fouling,1,0.0043,0,0.0
a2lqR4JMr0,206,5,2021,2,Passing,15,0.0443,7,0.0331
a2lqR4JMr0,206,5,2021,2,Receiving,4,-0.0003,5,0.0
a2lqRX2Mr0,189,5,2021,2,Dribbling,1,0.0001,4,-0.0007
a2lqRX2Mr0,189,5,2021,2,Passing,3,0.0068,14,0.0415
a2lqRX2Mr0,189,5,2021,2,Receiving,2,0.0,5,0.0002
APk5LGOMOW,240,5,2021,2,Dribbling,6,0.0091,4,-0.0027
APk5LGOMOW,240,5,2021,2,Fouling,0,0.0,2,0.01
APk5LGOMOW,240,5,2021,2,Passing,18,0.044,18,0.0281
APk5LGOMOW,240,5,2021,2,Receiving,13,-0.0001,7,0.0001
EKXMeX3Q64,440,5,2021,2,Dribbling,11,-0.0491,8,0.0068
EKXMeX3Q64,440,5,2021,2,Fouling,0,0.0,2,0.0064
EKXMeX3Q64,440,5,2021,2,Passing,14,-0.0012,26,0.0351
EKXMeX3Q64,440,5,2021,2,Receiving,4,0.0,14,0.0002
eVq3ya6MWO,202,5,2021,2,Dribbling,3,0.0066,3,0.0047
eVq3ya6MWO,202,5,2021,2,Passing,10,0.0477,10,0.031
eVq3ya6MWO,202,5,2021,2,Receiving,4,-0.0006,8,-0.0001
gpMOLwl5zy,332,5,2021,2,Dribbling,7,-0.0121,6,-0.0439
gpMOLwl5zy,332,5,2021,2,Passing,28,0.0566,11,0.0419
gpMOLwl5zy,332,5,2021,2,Receiving,20,0.0026,6,-0.0002
jYQJ19EqGR,371,5,2021,2,Dribbling,5,-0.0111,6,-0.0036
jYQJ19EqGR,371,5,2021,2,Fouling,1,0.0034,1,0.0021
jYQJ19EqGR,371,5,2021,2,Passing,22,0.0771,19,0.0404
jYQJ19EqGR,371,5,2021,2,Receiving,14,-0.0003,8,-0.0001
jYQJ8EW5GR,240,5,2021,2,Dribbling,2,0.0033,3,0.0102
jYQJ8EW5GR,240,5,2021,2,Passing,11,0.0181,7,-0.0041
jYQJ8EW5GR,240,5,2021,2,Receiving,8,0.0004,5,-0.0003
kaDQ0wRqEv,231,5,2021,2,Dribbling,3,0.0052,3,0.0138
kaDQ0wRqEv,231,5,2021,2,Fouling,0,0.0,1,0.0026
kaDQ0wRqEv,231,5,2021,2,Passing,11,0.0386,8,0.0298
kaDQ0wRqEv,231,5,2021,2,Receiving,4,0.0004,4,-0.0001
KAqBN0Vqbg,202,5,2021,2,Dribbling,1,0.0002,2,0.0067
KAqBN0Vqbg,202,5,2021,2,Fouling,1,0.0042,0,0.0
KAqBN0Vqbg,202,5,2021,2,Passing,10,0.0117,12,0.0421
KAqBN0Vqbg,202,5,2021,2,Receiving,5,-0.0001,7,-0.0004
kRQabn8MKZ,105,5,2021,2,Dribbling,0,0.0,1,0.002
kRQabn8MKZ,105,5,2021,2,Fouling,1,0.0022,0,0.0
kRQabn8MKZ,105,5,2021,2,Passing,4,0.0068,5,0.0132
kRQabn8MKZ,105,5,2021,2,Receiving,1,0.0001,2,0.0004
kRQand1MKZ,309,5,2021,2,Dribbling,4,-0.0201,2,-0.0017
kRQand1MKZ,309,5,2021,2,Fouling,2,0.007,0,0.0
kRQand1MKZ,309,5,2021,2,Passing,25,0.0128,15,0.0437
kRQand1MKZ,309,5,2021,2,Receiving,11,0.002,8,0.0001
lgpMOvnQzy,137,5,2021,2,Dribbling,0,0.0,2,-0.0051
lgpMOvnQzy,137,5,2021,2,Passing,4,-0.005,4,0.0047
lgpMOvnQzy,137,5,2021,2,Receiving,3,-0.0004,2,0.0001
mKAqBBmqbg,288,5,2021,2,Dribbling,5,-0.007,2,0.0025
mKAqBBmqbg,288,5,2021,2,Fouling,3,0.0077,0,0.0
mKAqBBmqbg,288,5,2021,2,Passing,18,0.0426,7,0.0083
mKAqBBmqbg,288,5,2021,2,Receiving,14,0.0,3,0.0
mvzqoLZQap,317,5,2021,2,Dribbling,6,-0.0505,3,0.006
mvzqoLZQap,317,5,2021,2,Fouling,0,0.0,1,0.0023
mvzqoLZQap,317,5,2021,2,Passing,24,0.0662,21,0.0673
mvzqoLZQap,317,5,2021,2,Receiving,10,0.0004,10,0.0
NWMWlBK5lz,147,5,2021,2,Dribbling,2,0.0007,1,0.0015
NWMWlBK5lz,147,5,2021,2,Passing,15,0.0013,2,-0.0196
NWMWlBK5lz,147,5,2021,2,Receiving,7,-0.0002,0,0.0
pzeQZ6xQKw,373,5,2021,2,Dribbling,6,-0.0472,5,-0.0145
pzeQZ6xQKw,373,5,2021,2,Fouling,0,0.0,1,0.0003
pzeQZ6xQKw,373,5,2021,2,Passing,12,-0.0128,15,0.0183
pzeQZ6xQKw,373,5,2021,2,Receiving,4,-0.0001,12,0.0001
Vj58weDM8n,400,5,2021,2,Dribbling,7,-0.0139,6,-0.0067
Vj58weDM8n,400,5,2021,2,Fouling,1,0.0028,1,0.001
Vj58weDM8n,400,5,2021,2,Passing,18,0.0288,16,0.0157
Vj58weDM8n,400,5,2021,2,Receiving,6,-0.0002,7,-0.0011
vzqoOgNqap,346,5,2021,2,Dribbling,1,0.0,8,-0.0222
vzqoOgNqap,346,5,2021,2,Fouling,1,0.0054,0,0.0
vzqoOgNqap,346,5,2021,2,Passing,19,0.0504,9,0.035
vzqoOgNqap,346,5,2021,2,Receiving,7,0.002,6,0.0029
WBLMvYAQxe,394,5,2021,2,Dribbling,10,0.0073,4,-0.0073
WBLMvYAQxe,394,5,2021,2,Fouling,1,0.0033,0,0.0
WBLMvYAQxe,394,5,2021,2,Passing,26,-0.0011,13,0.0311
WBLMvYAQxe,394,5,2021,2,Receiving,10,0.0014,8,-0.0003
X0Oq66zq6D,210,5,2021,2,Dribbling,9,0.0078,2,0.0001
X0Oq66zq6D,210,5,2021,2,Passing,16,0.0277,2,0.0118
X0Oq66zq6D,210,5,2021,2,Receiving,6,0.0008,2,0.0001
YgOMngl5wN,251,5,2021,2,Dribbling,8,-0.0081,4,-0.0261
YgOMngl5wN,251,5,2021,2,Fouling,0,0.0,1,0.0013
YgOMngl5wN,251,5,2021,2,Passing,8,0.0343,19,0.0603
YgOMngl5wN,251,5,2021,2,Receiving,5,-0.0001,12,-0.0001
Z2vQ1xlqrA,583,5,2021,2,Dribbling,8,0.0082,3,0.0011
Z2vQ1xlqrA,583,5,2021,2,Fouling,1,0.0021,2,0.0082
Z2vQ1xlqrA,583,5,2021,2,Passing,45,0.042,22,0.0403
Z2vQ1xlqrA,583,5,2021,2,Receiving,31,0.0003,11,0.0
zeQZkL1MKw,161,5,2021,2,Dribbling,3,-0.0055,1,0.003
zeQZkL1MKw,161,5,2021,2,Passing,18,0.0434,5,0.0175
zeQZkL1MKw,161,5,2021,2,Receiving,11,-0.0002,3,-0.0001
0KPqjA456v,383,6,2021,-2,Dribbling,26,0.0049,13,0.0178
0KPqjA456v,383,6,2021,-2,Fouling,3,0.0077,2,-0.0015
0KPqjA456v,383,6,2021,-2,Passing,56,0.1673,44,0.0428
0KPqjA456v,383,6,2021,-2,Receiving,50,0.0028,29,0.0033
19vQ2095K6,158,6,2021,-2,Dribbling,10,-0.0085,9,0.0225
19vQ2095K6,158,6,2021,-2,Fouling,0,0.0,1,0.001
19vQ2095K6,158,6,2021,-2,Passing,32,0.0087,22,0.0387
19vQ2095K6,158,6,2021,-2,Receiving,26,0.0042,17,0.0036
9z5k7Yg5A3,44,6,2021,-2,Dribbling,5,-0.0026,1,-0.003
9z5k7Yg5A3,44,6,2021,-2,Fouling,1,0.0,0,0.0
9z5k7Yg5A3,44,6,2021,-2,Passing,12,0.03,1,0.0008
9z5k7Yg5A3,44,6,2021,-2,Receiving,9,0.0042,3,0.0042
a2lqR4JMr0,206,6,2021,-2,Dribbling,5,0.0008,7,0.0119
a2lqR4JMr0,206,6,2021,-2,Fouling,0,0.0,3,0.0039
a2lqR4JMr0,206,6,2021,-2,Passing,28,0.0387,32,0.0237
a2lqR4JMr0,206,6,2021,-2,Receiving,16,0.0026,20,0.0062
a2lqRX2Mr0,150,6,2021,-2,Dribbling,16,0.027,4,0.067
a2lqRX2Mr0,150,6,2021,-2,Fouling,2,0.0028,0,0.0
a2lqRX2Mr0,150,6,2021,-2,Passing,27,0.0332,26,0.0065
a2lqRX2Mr0,150,6,2021,-2,Receiving,27,0.0123,15,0.0019
APk5LGOMOW,179,6,2021,-2,Dribbling,6,0.0001,5,0.0037
APk5LGOMOW,179,6,2021,-2,Fouling,1,0.0034,0,0.0
APk5LGOMOW,179,6,2021,-2,Passing,21,0.0356,24,0.0126
APk5LGOMOW,179,6,2021,-2,Receiving,19,0.004,15,0.0028
EKXMeX3Q64,281,6,2021,-2,Dribbling,9,0.0192,3,0.0162
EKXMeX3Q64,281,6,2021,-2,Fouling,1,-0.0005,0,0.0
EKXMeX3Q64,281,6,2021,-2,Passing,33,0.0687,48,0.1241
EKXMeX3Q64,281,6,2021,-2,Receiving,25,0.0083,26,0.0056
eVq3ya6MWO,225,6,2021,-2,Dribbling,5,-0.002,13,-0.0262
eVq3ya6MWO,225,6,2021,-2,Fouling,0,0.0,2,0.0032
eVq3ya6MWO,225,6,2021,-2,Passing,32,0.0467,36,0.0502
eVq3ya6MWO,225,6,2021,-2,Receiving,18,0.0094,26,0.0103
gpMOLwl5zy,418,6,2021,-2,Dribbling,17,0.0254,19,0.0068
gpMOLwl5zy,418,6,2021,-2,Fouling,5,0.0086,1,-0.0024
gpMOLwl5zy,418,6,2021,-2,Passing,66,0.1009,96,0.1578
gpMOLwl5zy,418,6,2021,-2,Receiving,51,0.004,73,0.02
jYQJ19EqGR,117,6,2021,-2,Dribbling,6,0.0041,11,0.0069
jYQJ19EqGR,117,6,2021,-2,Fouling,2,0.0068,0,0.0
jYQJ19EqGR,117,6,2021,-2,Passing,20,0.0463,32,0.0434
jYQJ19EqGR,117,6,2021,-2,Receiving,17,0.0009,21,0.0028
jYQJ8EW5GR,224,6,2021,-2,Dribbling,10,0.0266,5,0.0052
jYQJ8EW5GR,224,6,2021,-2,Fouling,2,0.0049,0,0.0
jYQJ8EW5GR,224,6,2021,-2,Passing,28,0.0543,30,0.0342
jYQJ8EW5GR,224,6,2021,-2,Receiving,20,0.0006,16,0.0056
kaDQ0wRqEv,313,6,2021,-2,Dribbling,11,-0.0102,14,-0.0094
kaDQ0wRqEv,313,6,2021,-2,Fouling,1,-0.0008,0,0.0
kaDQ0wRqEv,313,6,2021,-2,Passing,51,0.0571,56,0.184
kaDQ0wRqEv,313,6,2021,-2,Receiving,34,0.0012,48,0.0065
KAqBN0Vqbg,54,6,2021,-2,Dribbling,3,-0.001,0,0.0
KAqBN0Vqbg,54,6,2021,-2,Passing,11,-0.0068,3,0.0052
KAqBN0Vqbg,54,6,2021,-2,Receiving,11,0.0033,2,0.0
kRQabn8MKZ,568,6,2021,-2,Dribbling,20,-0.0193,31,0.0368
kRQabn8MKZ,568,6,2021,-2,Fouling,4,0.0111,1,0.0022
kRQabn8MKZ,568,6,2021,-2,Passing,75,0.0084,99,0.1545
kRQabn8MKZ,568,6,2021,-2,Receiving,55,0.0065,69,0.0138
kRQand1MKZ,192,6,2021,-2,Dribbling,4,0.0077,8,-0.0439
kRQand1MKZ,192,6,2021,-2,Fouling,1,0.0067,0,0.0
kRQand1MKZ,192,6,2021,-2,Passing,20,0.0215,32,0.0386
kRQand1MKZ,192,6,2021,-2,Receiving,12,0.0048,24,0.0013
lgpMOvnQzy,241,6,2021,-2,Dribbling,5,0.0051,6,0.034
lgpMOvnQzy,241,6,2021,-2,Fouling,1,0.0019,0,0.0
lgpMOvnQzy,241,6,2021,-2,Passing,34,0.0579,41,0.0176
lgpMOvnQzy,241,6,2021,-2,Receiving,26,0.0031,27,0.0011
mKAqBBmqbg,409,6,2021,-2,Dribbling,21,0.009,22,0.0005
mKAqBBmqbg,409,6,2021,-2,Fouling,4,0.009,1,-0.0005
mKAqBBmqbg,409,6,2021,-2,Passing,79,0.196,76,0.0402
mKAqBBmqbg,409,6,2021,-2,Receiving,60,0.0124,56,0.0212
mvzqoLZQap,265,6,2021,-2,Dribbling,12,-0.0219,6,0.0053
mvzqoLZQap,265,6,2021,-2,Fouling,0,0.0,3,0.0085
mvzqoLZQap,265,6,2021,-2,Passing,44,0.0746,31,0.0495
mvzqoLZQap,265,6,2021,-2,Receiving,38,0.0043,23,0.0099
NWMWlBK5lz,569,6,2021,-2,Dribbling,26,0.0874,24,0.0185
NWMWlBK5lz,569,6,2021,-2,Fouling,3,0.0033,4,0.0038
NWMWlBK5lz,569,6,2021,-2,Passing,86,0.1042,90,0.0904
NWMWlBK5lz,569,6,2021,-2,Receiving,79,0.0067,56,0.0089
pzeQZ6xQKw,296,6,2021,-2,Dribbling,16,0.0315,14,-0.0264
pzeQZ6xQKw,296,6,2021,-2,Fouling,1,0.0004,0,0.0
pzeQZ6xQKw,296,6,2021,-2,Passing,41,0.0653,61,-0.0003
pzeQZ6xQKw,296,6,2021,-2,Receiving,39,0.0005,36,0.0082
Vj58weDM8n,101,6,2021,-2,Dribbling,2,0.0039,2,-0.0016
Vj58weDM8n,101,6,2021,-2,Fouling,0,0.0,1,0.0024
Vj58weDM8n,101,6,2021,-2,Passing,9,0.0113,13,0.0448
Vj58weDM8n,101,6,2021,-2,Receiving,5,0.0023,8,0.0004
vzqoOgNqap,121,6,2021,-2,Dribbling,3,0.0077,6,0.0114
vzqoOgNqap,121,6,2021,-2,Passing,12,0.0043,32,0.0538
vzqoOgNqap,121,6,2021,-2,Receiving,7,0.0011,25,0.0032
WBLMvYAQxe,421,6,2021,-2,Dribbling,23,0.0062,20,-0.0167
WBLMvYAQxe,421,6,2021,-2,Fouling,1,0.0016,1,0.0015
WBLMvYAQxe,421,6,2021,-2,Passing,67,0.0264,99,0.093
WBLMvYAQxe,421,6,2021,-2,Receiving,43,0.0014,73,0.0091
X0Oq66zq6D,456,6,2021,-2,Dribbling,20,0.0135,11,-0.0308
X0Oq66zq6D,456,6,2021,-2,Fouling,2,0.0062,2,0.0046
X0Oq66zq6D,456,6,2021,-2,Passing,78,0.1032,61,-0.0576
X0Oq66zq6D,456,6,2021,-2,Receiving,59,0.0106,44,0.0086
YgOMngl5wN,503,6,2021,-2,Dribbling,20,0.0061,24,0.0242
YgOMngl5wN,503,6,2021,-2,Fouling,1,0.0014,4,0.008
YgOMngl5wN,503,6,2021,-2,Passing,72,0.0674,82,0.0539
YgOMngl5wN,503,6,2021,-2,Receiving,55,0.0149,70,0.0139
Z2vQ1xlqrA,174,6,2021,-2,Dribbling,6,0.0097,15,-0.0006
Z2vQ1xlqrA,174,6,2021,-2,Fouling,0,0.0,1,0.0008
Z2vQ1xlqrA,174,6,2021,-2,Passing,26,0.0128,41,0.0884
Z2vQ1xlqrA,174,6,2021,-2,Receiving,21,0.0014,34,0.0144
zeQZkL1MKw,462,6,2021,-2,Dribbling,13,0.0167,24,0.0414
zeQZkL1MKw,462,6,2021,-2,Fouling,2,0.0055,1,-0.0006
zeQZkL1MKw,462,6,2021,-2,Passing,56,0.0745,79,0.16
zeQZkL1MKw,462,6,2021,-2,Receiving,39,0.0009,68,0.0098
0KPqjA456v,566,6,2021,-1,Dribbling,35,0.0436,16,-0.0127
0KPqjA456v,566,6,2021,-1,Fouling,3,0.0027,3,0.0066
0KPqjA456v,566,6,2021,-1,Passing,98,0.081,64,0.0643
0KPqjA456v,566,6,2021,-1,Receiving,83,0.0097,34,0.0035
19vQ2095K6,420,6,2021,-1,Dribbling,23,0.0768,24,0.0196
19vQ2095K6,420,6,2021,-1,Fouling,2,0.0021,1,0.0021
19vQ2095K6,420,6,2021,-1,Passing,75,0.1143,62,0.0666
19vQ2095K6,420,6,2021,-1,Receiving,47,0.0135,49,0.0081
9z5k7Yg5A3,692,6,2021,-1,Dribbling,37,0.0182,23,0.0594
9z5k7Yg5A3,692,6,2021,-1,Fouling,1,0.0038,4,0.0047
9z5k7Yg5A3,692,6,2021,-1,Passing,104,0.0975,109,0.1484
9z5k7Yg5A3,692,6,2021,-1,Receiving,68,0.0141,80,0.0155
a2lqR4JMr0,663,6,2021,-1,Dribbling,42,0.0004,25,0.0141
a2lqR4JMr0,663,6,2021,-1,Fouling,4,0.0061,5,0.0127
a2lqR4JMr0,663,6,2021,-1,Passing,100,0.2371,100,0.1169
a2lqR4JMr0,663,6,2021,-1,Receiving,76,0.0063,65,0.0134
a2lqRX2Mr0,628,6,2021,-1,Dribbling,34,-0.0033,19,-0.0079
a2lqRX2Mr0,628,6,2021,-1,Fouling,7,0.0092,4,0.0032
a2lqRX2Mr0,628,6,2021,-1,Passing,108,0.3585,88,0.1295
a2lqRX2Mr0,628,6,2021,-1,Receiving,56,0.008,44,0.0053
APk5LGOMOW,429,6,2021,-1,Dribbling,25,0.0214,13,-0.0185
APk5LGOMOW,429,6,2021,-1,Fouling,3,0.0033,2,0.0046
APk5LGOMOW,429,6,2021,-1,Passing,71,0.0659,50,0.0687
APk5LGOMOW,429,6,2021,-1,Receiving,58,0.0134,30,0.0068
EKXMeX3Q64,701,6,2021,-1,Dribbling,30,0.0244,40,0.0657
EKXMeX3Q64,701,6,2021,-1,Fouling,3,0.0013,0,0.0
EKXMeX3Q64,701,6,2021,-1,Passing,141,0.0689,148,0.1835
EKXMeX3Q64,701,6,2021,-1,Receiving,102,0.0151,99,0.015
eVq3ya6MWO,573,6,2021,-1,Dribbling,18,0.0311,24,-0.0383
eVq3ya6MWO,573,6,2021,-1,Fouling,0,0.0,4,-0.0026
eVq3ya6MWO,573,6,2021,-1,Passing,64,0.084,103,0.1531
eVq3ya6MWO,573,6,2021,-1,Receiving,43,0.0119,57,0.0178
gpMOLwl5zy,684,6,2021,-1,Dribbling,31,-0.0473,27,0.0344
gpMOLwl5zy,684,6,2021,-1,Fouling,3,0.0052,4,-0.0007
gpMOLwl5zy,684,6,2021,-1,Passing,116,0.108,110,0.1823
gpMOLwl5zy,684,6,2021,-1,Receiving,77,0.0167,73,0.0187
jYQJ19EqGR,495,6,2021,-1,Dribbling,13,0.0204,22,-0.0287
jYQJ19EqGR,495,6,2021,-1,Fouling,3,-0.0008,3,0.0041
jYQJ19EqGR,495,6,2021,-1,Passing,84,0.0641,97,0.0918
jYQJ19EqGR,495,6,2021,-1,Receiving,58,0.0112,69,0.008
jYQJ8EW5GR,594,6,2021,-1,Dribbling,26,0.0168,26,0.0298
jYQJ8EW5GR,594,6,2021,-1,Fouling,7,0.0133,3,0.0054
jYQJ8EW5GR,594,6,2021,-1,Passing,87,0.1371,88,0.1044
jYQJ8EW5GR,594,6,2021,-1,Receiving,62,0.0186,78,0.0123
kaDQ0wRqEv,553,6,2021,-1,Dribbling,23,-0.0017,26,-0.018
kaDQ0wRqEv,553,6,2021,-1,Fouling,1,0.0021,1,0.0018
kaDQ0wRqEv,553,6,2021,-1,Passing,84,0.1386,78,0.121
kaDQ0wRqEv,553,6,2021,-1,Receiving,58,0.0129,59,0.0125
KAqBN0Vqbg,554,6,2021,-1,Dribbling,41,0.0275,18,-0.0178
KAqBN0Vqbg,554,6,2021,-1,Fouling,2,0.0047,2,0.0013
KAqBN0Vqbg,554,6,2021,-1,Passing,97,0.1921,72,0.1349
KAqBN0Vqbg,554,6,2021,-1,Receiving,82,0.0255,44,0.0073
kRQabn8MKZ,978,6,2021,-1,Dribbling,40,-0.0287,50,0.068
kRQabn8MKZ,978,6,2021,-1,Fouling,2,0.0062,1,0.0031
kRQabn8MKZ,978,6,2021,-1,Passing,166,0.2176,202,0.0948
kRQabn8MKZ,978,6,2021,-1,Receiving,129,0.0252,144,0.0316
kRQand1MKZ,708,6,2021,-1,Dribbling,27,0.0271,32,-0.0216
kRQand1MKZ,708,6,2021,-1,Fouling,2,0.006,3,0.0034
kRQand1MKZ,708,6,2021,-1,Passing,104,-0.0809,129,0.2066
kRQand1MKZ,708,6,2021,-1,Receiving,71,0.0094,80,0.0134
lgpMOvnQzy,607,6,2021,-1,Dribbling,30,-0.0116,26,-0.0198
lgpMOvnQzy,607,6,2021,-1,Fouling,3,0.0024,5,0.0064
lgpMOvnQzy,607,6,2021,-1,Passing,98,0.0832,89,0.0972
lgpMOvnQzy,607,6,2021,-1,Receiving,69,0.0136,70,0.0219
mKAqBBmqbg,680,6,2021,-1,Dribbling,34,-0.1157,34,0.0383
mKAqBBmqbg,680,6,2021,-1,Fouling,3,0.005,2,0.0035
mKAqBBmqbg,680,6,2021,-1,Passing,134,0.2148,116,0.1763
mKAqBBmqbg,680,6,2021,-1,Receiving,96,0.0156,84,0.0253
mvzqoLZQap,801,6,2021,-1,Dribbling,27,-0.147,46,0.0175
mvzqoLZQap,801,6,2021,-1,Fouling,4,0.007,7,0.0149
mvzqoLZQap,801,6,2021,-1,Passing,131,0.0955,163,0.2094
mvzqoLZQap,801,6,2021,-1,Receiving,101,0.0238,112,0.0146
NWMWlBK5lz,679,6,2021,-1,Dribbling,37,-0.0124,24,0.0065
NWMWlBK5lz,679,6,2021,-1,Fouling,3,0.0082,3,0.006
NWMWlBK5lz,679,6,2021,-1,Passing,130,0.1696,91,0.0538
NWMWlBK5lz,679,6,2021,-1,Receiving,111,0.0185,69,0.0165
pzeQZ6xQKw,377,6,2021,-1,Dribbling,16,0.0036,21,0.033
pzeQZ6xQKw,377,6,2021,-1,Fouling,2,0.0008,3,0.0047
pzeQZ6xQKw,377,6,2021,-1,Passing,79,0.1237,68,-0.0008
pzeQZ6xQKw,377,6,2021,-1,Receiving,55,0.0123,52,0.0092
Vj58weDM8n,666,6,2021,-1,Dribbling,27,-0.0268,26,-0.0837
Vj58weDM8n,666,6,2021,-1,Fouling,4,0.004,4,0.0042
Vj58weDM8n,666,6,2021,-1,Passing,141,0.1622,108,0.1977
Vj58weDM8n,666,6,2021,-1,Receiving,93,0.0203,66,0.0181
vzqoOgNqap,556,6,2021,-1,Dribbling,25,-0.0041,25,0.0289
vzqoOgNqap,556,6,2021,-1,Fouling,1,0.0028,6,0.0103
vzqoOgNqap,556,6,2021,-1,Passing,93,0.1421,95,0.1368
vzqoOgNqap,556,6,2021,-1,Receiving,77,0.0098,68,0.0108
WBLMvYAQxe,460,6,2021,-1,Dribbling,15,-0.0023,13,0.0061
WBLMvYAQxe,460,6,2021,-1,Fouling,2,0.004,2,0.0029
WBLMvYAQxe,460,6,2021,-1,Passing,63,0.0202,69,0.0451
WBLMvYAQxe,460,6,2021,-1,Receiving,39,0.0083,44,0.0126
X0Oq66zq6D,604,6,2021,-1,Dribbling,21,-0.0388,14,0.0138
X0Oq66zq6D,604,6,2021,-1,Fouling,5,0.0065,1,0.0021
X0Oq66zq6D,604,6,2021,-1,Passing,103,0.147,74,0.0735
X0Oq66zq6D,604,6,2021,-1,Receiving,62,0.0115,45,0.0051
YgOMngl5wN,543,6,2021,-1,Dribbling,10,0.017,19,-0.0209
YgOMngl5wN,543,6,2021,-1,Fouling,1,-0.0017,2,0.004
YgOMngl5wN,543,6,2021,-1,Passing,76,0.1528,76,0.1659
YgOMngl5wN,543,6,2021,-1,Receiving,37,0.0023,50,0.0104
Z2vQ1xlqrA,804,6,2021,-1,Dribbling,31,0.0636,41,-0.0187
Z2vQ1xlqrA,804,6,2021,-1,Fouling,1,0.0,7,0.0064
Z2vQ1xlqrA,804,6,2021,-1,Passing,116,0.1294,160,0.106
Z2vQ1xlqrA,804,6,2021,-1,Receiving,95,0.0123,108,0.024
zeQZkL1MKw,595,6,2021,-1,Dribbling,20,-0.0068,13,-0.0526
zeQZkL1MKw,595,6,2021,-1,Fouling,3,0.006,3,0.0041
zeQZkL1MKw,595,6,2021,-1,Passing,97,0.0934,83,0.0637
zeQZkL1MKw,595,6,2021,-1,Receiving,59,0.0142,51,0.0131
0KPqjA456v,1621,6,2021,0,Dribbling,104,-0.0559,68,-0.022
0KPqjA456v,1621,6,2021,0,Fouling,13,0.0136,9,0.0272
0KPqjA456v,1621,6,2021,0,Passing,370,0.4686,254,0.3418
0KPqjA456v,1621,6,2021,0,Receiving,264,0.0322,179,0.0271
19vQ2095K6,1520,6,2021,0,Dribbling,80,0.0918,71,-0.0438
19vQ2095K6,1520,6,2021,0,Fouling,6,0.0157,6,0.0072
19vQ2095K6,1520,6,2021,0,Passing,227,0.4376,295,0.4545
19vQ2095K6,1520,6,2021,0,Receiving,153,0.0428,188,0.039
9z5k7Yg5A3,1577,6,2021,0,Dribbling,74,-0.003,74,0.0487
9z5k7Yg5A3,1577,6,2021,0,Fouling,9,0.0148,10,0.008
9z5k7Yg5A3,1577,6,2021,0,Passing,227,0.1851,270,0.3886
9z5k7Yg5A3,1577,6,2021,0,Receiving,145,0.0277,195,0.0305
a2lqR4JMr0,1556,6,2021,0,Dribbling,87,-0.0006,63,-0.0214
a2lqR4JMr0,1556,6,2021,0,Fouling,3,0.0093,11,0.0183
a2lqR4JMr0,1556,6,2021,0,Passing,317,0.4024,259,0.5029
a2lqR4JMr0,1556,6,2021,0,Receiving,229,0.0241,186,0.0369
a2lqRX2Mr0,1593,6,2021,0,Dribbling,61,-0.0061,94,-0.0883
a2lqRX2Mr0,1593,6,2021,0,Fouling,7,0.0031,13,0.0135
a2lqRX2Mr0,1593,6,2021,0,Passing,243,0.7783,386,0.3712
a2lqRX2Mr0,1593,6,2021,0,Receiving,132,0.0228,262,0.0546
APk5LGOMOW,1931,6,2021,0,Dribbling,90,0.0648,105,-0.1098
APk5LGOMOW,1931,6,2021,0,Fouling,6,0.004,8,0.0142
APk5LGOMOW,1931,6,2021,0,Passing,411,0.3184,366,0.2627
APk5LGOMOW,1931,6,2021,0,Receiving,321,0.0449,280,0.0541
EKXMeX3Q64,1195,6,2021,0,Dribbling,75,-0.0107,65,-0.0207
EKXMeX3Q64,1195,6,2021,0,Fouling,9,0.0147,9,0.0174
EKXMeX3Q64,1195,6,2021,0,Passing,227,0.347,258,0.3631
EKXMeX3Q64,1195,6,2021,0,Receiving,154,0.038,183,0.0399
eVq3ya6MWO,1643,6,2021,0,Dribbling,60,0.0474,78,-0.1016
eVq3ya6MWO,1643,6,2021,0,Fouling,3,0.0022,8,0.0041
eVq3ya6MWO,1643,6,2021,0,Passing,270,0.4412,314,0.0872
eVq3ya6MWO,1643,6,2021,0,Receiving,196,0.0317,247,0.0514
gpMOLwl5zy,1419,6,2021,0,Dribbling,83,-0.0378,61,-0.0989
gpMOLwl5zy,1419,6,2021,0,Fouling,5,0.0046,6,0.0051
gpMOLwl5zy,1419,6,2021,0,Passing,266,-0.0163,249,0.3884
gpMOLwl5zy,1419,6,2021,0,Receiving,205,0.0267,196,0.0208
jYQJ19EqGR,1664,6,2021,0,Dribbling,77,-0.0462,72,0.0789
jYQJ19EqGR,1664,6,2021,0,Fouling,16,0.0225,7,0.0104
jYQJ19EqGR,1664,6,2021,0,Passing,321,0.3131,291,0.3696
jYQJ19EqGR,1664,6,2021,0,Receiving,236,0.0381,222,0.032
jYQJ8EW5GR,1634,6,2021,0,Dribbling,80,-0.0775,69,0.1411
jYQJ8EW5GR,1634,6,2021,0,Fouling,6,0.0206,9,0.0092
jYQJ8EW5GR,1634,6,2021,0,Passing,299,0.248,267,-0.0337
